order_id,order_date,customer_id,store_id,region,order_amount,order_status
8206,2025-01-31,C837,S82,North,4489.0,Cancelled
8207,2025-09-02,C852,S360,,,Pending
8208,2025-01-14,C706,S526,South,3028.0,Cancelled
8209,2025-10-16,C1963,S176,,,
8210,2025-08-08,C2441,S174,,4030.0,Cancelled
8211,2025-03-06,C451,S386,West,-100.0,Approved
8212,2025-06-06,C979,S512,South,-100.0,Pending
8213,2025-03-06,C190,S89,South,3800.0,PENDING
8214,2025-01-06,C712,S255,North,,Approved
8215,2025-03-15,C828,S433,,-100.0,Cancelled
8216,2025-05-30,C271,S320,North,,Pending
8217,2025-05-12,C336,S380,North,-100.0,
8218,2025-08-29,C2002,S161,East,-100.0,approved
8219,2025-03-10,C773,S520,North,-100.0,PENDING
8220,2025-11-02,C2407,S476,South,,approved
8221,2025-06-06,C1513,S357,West,1478.0,approved
8222,2025-12-19,C2531,S248,,-100.0,Pending
8223,2025-11-16,C2475,S396,South,3551.0,approved
8224,2025-01-03,C342,S588,East,,PENDING
8224,2025-11-03,C1997,S515,West,-100.0,PENDING
8226,2025-11-04,C403,S515,South,-100.0,
8227,2025-02-18,C2931,S292,West,-100.0,approved
8228,2025-10-01,C2643,S303,,,
8229,2025-10-22,C2980,S50,South,,approved
8230,2025-08-04,C1540,S258,North,-100.0,
8231,2025-05-24,C756,S162,,3796.0,approved
8232,2025-10-30,C1381,S561,North,-100.0,
8233,2025-09-03,C2715,S213,North,-100.0,Pending
8234,2025-12-26,C1762,S206,North,4831.0,Approved
8235,2025-10-25,C186,S557,South,-100.0,
8236,2025-06-17,C964,S29,North,-100.0,Pending
8237,2025-08-13,C479,S455,North,1412.0,Pending
8238,2025-12-15,C358,S519,South,-100.0,Pending
8239,2025-06-17,C1607,S49,West,1904.0,Pending
8240,2025-09-29,C2226,S486,East,-100.0,approved
8240,2025-07-29,C2139,S12,,2479.0,Approved
8242,2025-02-08,C2110,S289,East,670.0,PENDING
8243,2025-11-18,C1664,S24,West,,approved
8244,2025-02-14,C1795,S340,West,,
8245,2025-10-29,C2952,S427,South,927.0,
8246,2025-04-01,C1840,S568,East,4832.0,Cancelled
8247,2025-04-24,C572,S15,,-100.0,Pending
8248,2025-03-15,C2647,S426,North,-100.0,approved
8249,2025-12-23,C865,S371,South,1581.0,Pending
8250,2025-08-07,C692,S418,,,Cancelled
8251,2025-10-01,C200,S155,East,3488.0,
8252,2025-07-01,C405,S70,,-100.0,
8253,2025-08-10,C2225,S361,North,,Pending
8254,2025-09-23,C2380,S37,West,,approved
8254,2025-10-09,C1654,S353,West,,PENDING
8256,2025-01-27,C2122,S198,,-100.0,
8257,2025-07-15,C287,S429,North,-100.0,Approved
8258,2025-08-28,C2831,S355,West,-100.0,Cancelled
8259,2025-09-25,C2129,S50,,-100.0,Approved
8260,2025-11-18,C241,S572,South,-100.0,Pending
8261,2025-04-09,C1728,S108,North,,Pending
8262,2025-06-16,C2460,S151,East,-100.0,Approved
8263,2025-12-23,C1126,S486,,-100.0,approved
8264,2025-01-02,C1042,S521,East,-100.0,
8265,2025-07-04,C1536,S328,North,-100.0,Cancelled
8266,2025-01-23,C1642,S22,,-100.0,approved
8267,2025-06-16,C2389,S583,East,-100.0,PENDING
8268,2025-04-10,C1041,S576,,2121.0,
8269,2025-08-15,C63,S421,North,,
8270,2025-05-13,C443,S145,,2067.0,Pending
8271,2025-10-04,C269,S41,South,4440.0,Pending
8272,2025-01-31,C2121,S91,East,1656.0,Approved
8273,2025-12-26,C1568,S66,West,,Cancelled
8274,invalid_date,C984,S2,West,-100.0,Approved
8275,2025-11-07,C2265,S249,South,-100.0,Approved
8276,2025-04-08,C439,S38,East,-100.0,Cancelled
8277,2025-10-06,C2863,S597,North,-100.0,
8278,2025-10-07,C18,S235,South,,Approved
8279,2025-01-15,C548,S422,East,,Pending
8280,2025-07-10,C2710,S254,,,
8281,2025-02-03,C1813,S507,,3570.0,Approved
8282,2025-03-09,C1623,S331,North,-100.0,Pending
8283,2025-06-17,C1880,S56,,,
8284,2025-06-13,C2323,S479,,947.0,Cancelled
8285,2025-12-25,C457,S193,South,3380.0,Approved
8286,2025-03-26,C2250,S412,West,,
8287,2025-03-15,C2201,S378,South,1531.0,approved
8287,2025-11-12,C2772,S309,South,-100.0,PENDING
8289,2025-01-27,C1928,S64,East,,Cancelled
8290,2025-01-24,C2002,S143,West,-100.0,Pending
8291,2026-01-01,C2595,S210,,,approved
8292,2025-01-04,C1507,S527,South,-100.0,Approved
8293,2025-08-10,C628,S71,North,,
8294,2025-09-03,C784,S549,West,,
8295,2025-03-16,C1394,S519,East,,Approved
8296,2025-03-03,C189,S422,South,-100.0,approved
8297,2025-06-06,C2850,S157,South,,Cancelled
8298,2025-08-29,C2218,S305,East,1390.0,Pending
8299,2025-01-11,C1843,S332,North,,PENDING
8300,2025-10-25,C1581,S499,West,3219.0,Approved
8301,2025-02-02,C111,S29,East,-100.0,PENDING
8302,2025-10-25,C250,S375,East,-100.0,PENDING
8303,2025-05-22,C382,S529,North,1837.0,
8304,2025-02-16,C2267,S6,West,-100.0,Approved
8305,2025-04-06,C2689,S122,East,-100.0,approved
8306,2025-10-23,C2127,S99,North,-100.0,Pending
8307,2025-01-07,C863,S48,West,,PENDING
8308,2025-02-24,C1292,S302,,3442.0,approved
8309,2025-11-19,C503,S321,,-100.0,Approved
8310,2025-06-12,C1880,S29,,1056.0,Cancelled
8311,2025-07-21,C618,S390,,,PENDING
8312,2025-02-27,C1573,S212,East,,approved
8313,2025-03-19,C2395,S577,North,,Pending
8314,2025-02-10,C2850,S539,North,,Cancelled
8315,2025-03-18,C480,S111,North,-100.0,
8316,2025-07-07,C45,S323,,4338.0,
8317,2025-12-03,C688,S231,West,4492.0,Approved
8318,2025-10-16,C1768,S227,East,,Cancelled
8318,2025-08-02,C1250,S332,,-100.0,approved
8320,2025-07-31,C711,S519,,,Approved
8321,2025-06-12,C2901,S406,,,PENDING
8322,2025-12-24,C308,S481,East,-100.0,Pending
8323,2025-12-06,C724,S155,West,2999.0,approved
8324,2025-11-04,C1642,S342,,,PENDING
8325,2025-04-11,C783,S66,South,4508.0,
8326,2025-12-11,C777,S226,,-100.0,approved
8327,2025-09-19,C16,S323,South,,Cancelled
8328,2025-11-19,C775,S370,,-100.0,PENDING
8329,2025-09-01,C2694,S325,North,-100.0,approved
8330,2025-09-03,C1411,S510,West,-100.0,Approved
8331,2025-09-08,C687,S220,West,-100.0,Approved
8332,2025-12-09,C2875,S526,South,1407.0,
8333,2025-11-02,C2335,S107,East,,Approved
8334,2025-12-22,C2850,S22,South,-100.0,Approved
8335,2025-01-23,C940,S270,,1289.0,PENDING
8336,2025-10-27,C242,S467,East,2350.0,Approved
8337,2025-08-24,C2632,S171,East,,Approved
8338,2025-11-07,C1594,S215,,-100.0,
8339,2025-09-09,C382,S558,South,4292.0,Cancelled
8340,2025-07-10,C1074,S263,West,,approved
8341,2025-10-31,C2713,S341,North,,Approved
8342,2025-06-25,C685,S527,North,643.0,PENDING
8343,2025-02-26,C2232,S216,,,approved
8344,2025-02-14,C2984,S467,,,Cancelled
8345,2025-12-12,C1455,S91,South,-100.0,Pending
8346,2025-01-16,C556,S357,,,
8347,2025-04-05,C2527,S88,,-100.0,
8348,2025-02-18,C2901,S240,West,921.0,approved
8349,2025-10-04,C242,S467,,,Pending
8350,2025-12-22,C2898,S472,North,2391.0,Cancelled
8351,2025-08-03,C2040,S447,East,,PENDING
8352,2025-01-08,C1096,S39,West,,approved
8353,2025-02-26,C1003,S62,North,,Pending
8354,2025-12-28,C314,S462,,-100.0,PENDING
8355,2025-10-26,C1923,S16,West,949.0,approved
8356,2025-02-16,C2382,S583,South,4828.0,Cancelled
8357,2025-08-03,C803,S477,South,,Cancelled
8358,2025-11-15,C444,S598,West,1522.0,Pending
8359,2025-10-24,C502,S466,,2985.0,Cancelled
8360,2025-06-09,C2544,S83,South,,Approved
8361,2025-01-10,C2613,S448,,,
8362,2025-06-11,C849,S316,East,,approved
8363,2025-07-01,C393,S208,East,,PENDING
8364,2025-04-07,C2990,S472,,4721.0,PENDING
8365,2025-02-28,C2660,S68,,4773.0,Approved
8366,2025-01-03,C1637,S113,South,803.0,Approved
8367,2025-12-29,C1803,S111,North,3550.0,PENDING
8368,2025-03-25,C2175,S451,,,Approved
8369,2025-09-21,C1555,S438,,1208.0,Pending
8370,2025-10-29,C2201,S361,West,-100.0,Pending
8371,2025-12-02,C2854,S88,,1698.0,Pending
8372,2025-02-09,C298,S69,East,,PENDING
8373,invalid_date,C190,S179,West,,PENDING
8374,2025-07-09,C1708,S173,West,,approved
8375,2025-05-31,C1780,S428,West,,
8376,2025-08-16,C1808,S189,West,1438.0,
8377,2025-08-03,C422,S535,West,,approved
8378,2025-04-14,C1734,S560,North,814.0,Pending
8379,2025-04-16,C767,S587,East,-100.0,Pending
8380,2025-08-29,C2960,S13,North,-100.0,Approved
8381,2025-03-04,C2402,S450,,,Cancelled
8382,2025-03-04,C2081,S386,West,957.0,PENDING
8383,2025-03-16,C1139,S243,North,,Cancelled
8384,2025-12-29,C2471,S364,West,4051.0,PENDING
8385,2025-06-14,C1980,S75,,-100.0,Approved
8386,2025-09-27,C1489,S65,,4952.0,Approved
8387,2025-01-04,C1200,S154,East,-100.0,Approved
8388,2025-05-31,C1713,S332,South,604.0,PENDING
8389,2025-10-12,C1969,S284,West,1304.0,Approved
8390,2025-09-29,C1786,S15,South,4215.0,
8391,2025-09-04,C2187,S439,,-100.0,Approved
8392,2025-05-14,C612,S581,West,-100.0,PENDING
8393,2025-07-06,C244,S197,East,,Approved
8394,2025-09-23,C181,S170,South,3060.0,PENDING
8395,2025-12-22,C52,S335,North,-100.0,PENDING
8396,2025-02-15,C2545,S389,South,2570.0,Pending
8397,2025-03-29,C1982,S313,West,4353.0,approved
8398,2025-09-03,C966,S84,South,4403.0,Pending
8399,2025-08-18,C1013,S89,West,,PENDING
8400,2025-07-01,C2195,S507,South,2806.0,Cancelled
8401,2025-09-16,C387,S302,East,2818.0,PENDING
8402,2025-05-22,C2665,S595,East,1172.0,Approved
8403,2025-06-19,C274,S411,West,2526.0,Approved
8404,2025-07-10,C59,S66,East,4807.0,Approved
8404,2025-03-13,C217,S84,South,-100.0,Approved
8406,2025-09-17,C1081,S371,West,1988.0,Cancelled
8407,2025-11-19,C2730,S83,North,-100.0,Pending
8408,2025-01-09,C1007,S487,West,1244.0,approved
8409,2025-02-19,C705,S44,North,-100.0,PENDING
8410,2025-12-14,C1359,S234,,,
8411,2025-07-01,C1394,S316,South,1609.0,Pending
8412,2025-01-11,C1315,S123,West,-100.0,
8413,2025-08-27,C522,S335,West,4500.0,approved
8414,2025-11-03,C1457,S172,East,2124.0,Cancelled
8415,2025-07-05,C2089,S571,North,-100.0,Cancelled
8416,2025-03-13,C818,S222,West,,
8417,2025-07-29,C1706,S87,,-100.0,Cancelled
8418,2025-11-19,C1167,S58,,-100.0,
8419,2025-09-27,C1694,S592,West,-100.0,Pending
8420,2025-10-25,C2780,S568,North,2342.0,Pending
8421,2025-07-20,C2504,S3,West,-100.0,Cancelled
8422,2025-04-11,C1916,S570,,-100.0,approved
8423,2025-06-22,C1193,S282,East,,
8424,2025-11-20,C1737,S287,North,2182.0,Pending
8425,2025-04-20,C952,S323,East,,
8426,2025-09-22,C1261,S259,,,Cancelled
8427,2025-08-27,C500,S114,North,4505.0,
8428,invalid_date,C2571,S432,West,,Cancelled
8429,2025-06-06,C1418,S517,,-100.0,
8430,2025-09-07,C1697,S401,West,,PENDING
8431,2025-05-28,C1806,S273,North,-100.0,Cancelled
8432,invalid_date,C2165,S412,South,,Pending
8433,2025-01-02,C952,S257,West,,approved
8434,2025-05-10,C2081,S91,North,4984.0,PENDING
8435,2025-07-14,C2323,S45,East,4532.0,Cancelled
8436,2025-02-16,C240,S72,South,,PENDING
8437,2025-04-09,C2253,S358,North,,approved
8438,2025-12-13,C1051,S142,South,2817.0,Approved
8439,2025-09-05,C2406,S33,West,4070.0,PENDING
8440,2025-04-07,C2392,S209,North,-100.0,Approved
8441,2025-12-13,C1912,S404,East,2831.0,
8442,2025-10-12,C303,S65,East,-100.0,PENDING
8443,2025-05-01,C1492,S127,,1315.0,Approved
8444,2025-09-19,C2222,S52,East,,approved
8445,invalid_date,C883,S262,,2612.0,approved
8446,2025-01-25,C79,S476,South,,Cancelled
8447,2025-11-07,C199,S404,,,Cancelled
8448,2025-09-20,C2346,S151,East,4264.0,
8449,2025-04-02,C2142,S191,East,680.0,approved
8450,2025-11-04,C1916,S274,South,,PENDING
8451,2025-05-06,C2619,S193,,,approved
8452,2025-08-04,C834,S544,East,,Approved
8453,2025-09-17,C1592,S158,,-100.0,Pending
8454,2025-10-17,C68,S273,East,,Pending
8455,2025-12-06,C2016,S85,East,-100.0,Pending
8456,2025-05-20,C624,S403,North,-100.0,Pending
8457,invalid_date,C2591,S528,West,-100.0,PENDING
8458,2025-10-21,C1029,S262,West,3080.0,approved
8459,2025-09-22,C2180,S195,North,1925.0,approved
8460,2025-06-26,C334,S348,East,-100.0,approved
8461,2025-03-17,C240,S322,West,-100.0,Cancelled
8462,2025-01-04,C2408,S477,,1211.0,approved
8463,2025-01-06,C2919,S99,West,2830.0,Approved
8464,2025-03-23,C1615,S525,East,3274.0,
8465,2025-12-18,C2053,S104,,,Cancelled
8466,2025-09-03,C1045,S392,East,3084.0,Pending
8467,2025-05-04,C1252,S91,South,,
8468,2025-09-19,C99,S157,East,3063.0,
8469,2025-09-12,C2571,S195,East,-100.0,approved
8470,2025-07-12,C2827,S73,West,-100.0,approved
8471,2025-10-25,C1072,S76,,3625.0,Cancelled
8472,2025-09-28,C1030,S398,East,,Cancelled
8473,2025-05-08,C512,S92,South,,PENDING
8474,2025-08-08,C363,S321,East,-100.0,Pending
8475,2025-04-15,C10,S226,South,,Cancelled
8476,2025-12-11,C217,S41,North,,Cancelled
8477,2025-12-25,C2496,S170,East,1607.0,
8478,2025-10-01,C1766,S62,North,4839.0,Cancelled
8479,2025-01-21,C1885,S311,,-100.0,Approved
8480,2025-01-21,C629,S304,West,794.0,Approved
8481,2025-01-29,C2439,S213,South,1233.0,
8482,2025-03-18,C2759,S94,,-100.0,Cancelled
8483,2025-02-04,C1371,S552,North,,
8484,2025-12-18,C1116,S364,South,-100.0,PENDING
8485,2025-06-12,C792,S125,,3232.0,PENDING
8486,2025-03-17,C473,S375,East,,Cancelled
8486,2025-03-21,C2282,S523,South,,
8488,2025-01-16,C1273,S578,,,Cancelled
8489,2025-07-28,C1294,S258,South,,approved
8490,2025-03-31,C1154,S392,West,,approved
8491,2025-09-27,C643,S52,,828.0,Cancelled
8492,2025-03-02,C2452,S422,,1020.0,PENDING
8493,2025-09-11,C1807,S148,,,PENDING
8494,2025-04-12,C1701,S226,South,3399.0,Cancelled
8495,2025-10-02,C2388,S95,West,,approved
8496,2025-04-12,C2681,S54,South,-100.0,
8497,2025-07-20,C1117,S179,,2360.0,Cancelled
8498,2025-03-30,C2025,S292,,-100.0,PENDING
8499,2025-06-21,C1058,S231,,,Approved
8500,2025-09-23,C1878,S94,West,-100.0,Approved
8501,2025-06-27,C828,S150,West,-100.0,approved
8502,2025-09-19,C2746,S346,West,1398.0,PENDING
8503,2025-09-14,C1208,S256,North,1510.0,PENDING
8504,2025-06-14,C549,S382,North,-100.0,Pending
8505,2025-10-18,C373,S381,,,Approved
8506,2025-12-19,C1828,S515,South,1143.0,
8507,2025-01-26,C2379,S47,North,,approved
8508,2025-06-28,C1802,S512,North,621.0,PENDING
8509,2025-09-10,C2316,S307,,,
8510,2025-08-01,C1105,S39,West,,Pending
8511,2025-02-28,C1357,S51,South,2165.0,Pending
8512,2025-06-26,C2319,S198,North,,Pending
8513,2025-06-30,C303,S499,,4442.0,Pending
8514,2025-12-09,C632,S391,South,-100.0,
8515,2025-05-04,C2368,S389,,778.0,PENDING
8516,invalid_date,C934,S506,North,3480.0,Cancelled
8517,2025-05-24,C1419,S479,North,3800.0,
8518,2025-12-10,C1065,S381,North,3565.0,Cancelled
8519,2025-01-06,C2491,S22,West,3908.0,PENDING
8520,2025-04-07,C748,S80,East,1522.0,Pending
8521,2025-09-15,C2160,S300,South,,Cancelled
8522,2025-05-14,C1176,S130,South,-100.0,approved
8523,2025-10-16,C1758,S118,,4445.0,Approved
8524,2025-03-16,C1493,S142,North,-100.0,approved
8525,2025-04-16,C689,S241,West,-100.0,approved
8526,2025-05-25,C1652,S328,East,2955.0,approved
8527,2025-08-11,C707,S560,South,,PENDING
8528,2025-02-09,C601,S6,West,,
8529,2025-07-12,C2903,S40,West,-100.0,Approved
8530,2025-03-05,C2518,S311,,-100.0,Approved
8531,2025-10-07,C1244,S398,East,-100.0,Cancelled
8532,2025-04-27,C2867,S361,South,1719.0,PENDING
8533,2025-02-07,C279,S68,South,-100.0,Approved
8534,2025-07-09,C1581,S154,,3275.0,Cancelled
8535,invalid_date,C1353,S163,West,-100.0,Pending
8536,2025-11-20,C2744,S9,East,960.0,Approved
8537,2025-08-25,C2628,S344,,,Cancelled
8538,2025-04-07,C675,S358,,-100.0,PENDING
8539,2025-07-12,C2752,S186,East,,Approved
8540,2025-07-19,C2042,S426,West,,Approved
8541,2025-11-23,C1565,S48,,2875.0,Approved
8542,2025-10-14,C2161,S193,South,-100.0,
8543,2025-01-01,C1221,S300,South,,Approved
8544,2025-10-10,C1433,S346,South,-100.0,PENDING
8545,2025-03-05,C678,S590,South,1407.0,Cancelled
8546,2025-05-10,C718,S512,,3910.0,Cancelled
8547,2025-01-15,C2451,S478,,,Pending
8548,2025-06-06,C2430,S21,North,-100.0,Approved
8549,2025-06-26,C2474,S294,West,,PENDING
8550,2025-03-07,C665,S305,East,4840.0,PENDING
8551,2025-10-23,C688,S302,South,,Pending
8552,2025-10-04,C2829,S214,West,,Pending
8553,2025-01-28,C1010,S579,,-100.0,Pending
8554,2025-03-22,C1655,S520,West,1871.0,Cancelled
8555,2025-06-09,C2171,S379,,,Cancelled
8556,2025-11-28,C2122,S426,South,,PENDING
8557,2025-08-12,C2525,S268,West,,approved
8558,2025-08-05,C373,S530,,3763.0,approved
8559,2025-08-21,C1006,S268,West,-100.0,Cancelled
8560,2025-08-27,C1567,S35,East,2490.0,Pending
8561,2025-01-15,C2013,S65,West,-100.0,Pending
8562,2025-05-01,C2435,S265,East,1021.0,Cancelled
8563,2025-12-08,C1070,S33,East,1828.0,
8564,2025-04-10,C296,S35,South,602.0,PENDING
8565,2025-04-17,C2356,S353,,2339.0,PENDING
8566,2025-02-25,C2139,S510,,,Cancelled
8567,2025-05-18,C2490,S196,West,-100.0,
8568,2025-04-04,C2266,S292,,,
8569,2025-09-01,C2155,S199,,-100.0,
8570,2025-06-13,C2000,S202,South,2977.0,Approved
8571,2025-07-06,C1709,S429,East,-100.0,Approved
8572,2025-01-22,C32,S259,South,3486.0,PENDING
8573,2025-04-11,C89,S177,South,657.0,Cancelled
8574,2025-06-04,C609,S83,North,-100.0,Pending
8575,2025-05-29,C220,S478,,693.0,
8576,2025-05-31,C2253,S428,North,3320.0,Approved
8577,2025-12-29,C2985,S353,East,-100.0,Pending
8578,2025-08-04,C1906,S47,South,-100.0,Cancelled
8579,2025-10-19,C880,S395,West,-100.0,approved
8580,2025-05-31,C2651,S201,South,817.0,Pending
8581,2025-08-27,C2602,S228,,4118.0,Pending
8582,2025-04-02,C2649,S255,West,-100.0,Cancelled
8582,2025-07-23,C2727,S96,North,-100.0,approved
8584,2025-03-14,C1573,S276,East,-100.0,Pending
8585,2025-03-07,C239,S367,South,,Pending
8586,2025-10-19,C784,S533,,-100.0,
8587,2025-08-20,C1324,S574,South,-100.0,Pending
8588,2025-02-09,C698,S138,South,,Pending
8588,2025-08-23,C1116,S153,East,-100.0,
8590,2025-07-22,C1143,S577,East,,Pending
8591,2025-12-16,C2928,S241,East,,approved
8592,2025-08-21,C1202,S51,West,,
8592,2025-02-08,C2084,S245,,2704.0,
8594,2025-12-17,C1177,S188,East,,Pending
8595,2025-11-19,C2758,S403,West,897.0,Approved
8596,2025-10-05,C1507,S353,South,,
8597,2025-04-18,C2154,S518,West,3456.0,Cancelled
8598,2025-04-15,C2435,S420,East,-100.0,Pending
8599,2025-04-05,C1214,S86,,-100.0,approved
8600,2025-06-06,C2273,S213,South,,Pending
8601,2025-02-09,C2007,S233,North,3451.0,Approved
8602,2025-12-18,C2935,S442,North,-100.0,Approved
8603,invalid_date,C1875,S26,West,2717.0,Pending
8604,2025-10-19,C494,S459,West,,Pending
8605,2025-08-11,C1250,S470,East,,PENDING
8606,2025-06-25,C1486,S245,North,-100.0,Approved
8607,2025-11-10,C2278,S336,North,2190.0,Approved
8608,2025-01-04,C1602,S401,East,,
8609,2025-06-23,C1975,S20,South,903.0,Cancelled
8610,2025-03-16,C338,S348,East,2169.0,Cancelled
8611,2025-03-20,C393,S162,South,,Cancelled
8612,2025-04-04,C357,S427,West,-100.0,Cancelled
8613,2025-01-15,C1853,S18,South,-100.0,
8613,2025-06-09,C1490,S36,North,1383.0,Cancelled
8615,2025-12-06,C2147,S160,South,2771.0,approved
8616,2025-07-25,C1387,S204,,2576.0,approved
8617,2025-11-06,C2886,S483,,,Cancelled
8618,2025-09-10,C1553,S443,West,,PENDING
8619,2025-01-04,C1259,S109,West,3332.0,approved
8620,2025-05-21,C1771,S188,West,699.0,
8621,2025-04-29,C2033,S248,South,,Pending
8622,2025-10-13,C1587,S44,West,-100.0,PENDING
8623,2025-08-14,C1084,S125,,1230.0,Pending
8624,2025-02-25,C808,S239,,-100.0,Approved
8625,2025-03-24,C2530,S59,,,
8626,2025-07-09,C2954,S81,North,,Pending
8627,2025-09-01,C2174,S24,North,-100.0,Approved
8628,2025-02-19,C1589,S5,South,,Cancelled
8629,2025-03-13,C2057,S294,West,3314.0,PENDING
8630,2025-01-27,C882,S165,South,,approved
8631,invalid_date,C1813,S524,South,-100.0,Pending
8631,2025-06-01,C1423,S63,North,,Approved
8633,2025-03-09,C1666,S152,South,-100.0,Pending
8634,2025-10-20,C1926,S342,,3364.0,approved
8635,invalid_date,C1435,S29,South,2647.0,approved
8636,2025-09-01,C564,S521,South,-100.0,
8637,2025-10-18,C1050,S481,South,-100.0,
8638,2025-02-04,C21,S83,,,
8639,2025-09-27,C1771,S568,East,,Pending
8640,2025-10-15,C2924,S316,North,-100.0,Cancelled
8641,invalid_date,C399,S67,West,,Cancelled
8642,invalid_date,C2487,S261,,-100.0,Cancelled
8643,2025-08-13,C240,S415,North,1540.0,Cancelled
8644,2025-05-31,C1315,S530,,,Approved
8645,2025-11-17,C2921,S10,North,-100.0,Cancelled
8646,2025-04-25,C1813,S151,,-100.0,approved
8647,2025-11-19,C2341,S284,East,-100.0,Approved
8648,2025-12-13,C1516,S593,South,,Cancelled
8649,2025-03-05,C760,S27,West,,PENDING
8650,2025-11-20,C757,S446,West,4721.0,Cancelled
8651,2025-05-13,C1877,S28,,2092.0,Pending
8652,2025-02-25,C1945,S343,South,2655.0,Cancelled
8653,2025-10-30,C2749,S343,North,-100.0,approved
8654,2025-02-03,C1620,S558,East,-100.0,Pending
8655,2025-11-20,C196,S310,,,Approved
8656,2025-05-01,C975,S144,West,2535.0,Cancelled
8657,2025-08-03,C537,S131,South,,approved
8658,2025-11-01,C2588,S347,West,-100.0,Pending
8658,2025-04-19,C1329,S257,,,approved
8660,2025-11-24,C2644,S6,North,3518.0,
8661,2025-05-14,C2065,S459,North,4744.0,
8662,2025-03-31,C1218,S99,North,-100.0,Approved
8663,2025-01-16,C2378,S236,West,-100.0,Pending
8664,2025-07-22,C1188,S97,South,916.0,PENDING
8665,2025-10-15,C2241,S506,South,-100.0,
8666,2025-10-18,C1675,S187,,,Pending
8667,2025-09-30,C745,S569,East,1512.0,
8668,2025-07-18,C2055,S315,East,,Cancelled
8669,2025-03-07,C1984,S65,North,,Cancelled
8670,2025-06-13,C2718,S549,,2975.0,PENDING
8671,2025-04-11,C1261,S100,South,,PENDING
8672,2025-08-07,C2905,S428,East,,Cancelled
8673,2025-12-09,C2598,S257,,3863.0,approved
8674,2025-07-19,C1118,S281,,4386.0,Pending
8675,2025-06-15,C1288,S371,West,,approved
8676,2025-11-27,C1103,S516,East,,Pending
8677,2025-11-20,C1089,S95,North,4244.0,approved
8678,2025-03-07,C1039,S93,West,-100.0,PENDING
8679,2025-01-24,C1309,S46,East,,
8680,2025-05-21,C1990,S216,West,-100.0,Approved
8681,2025-08-26,C1250,S99,North,-100.0,Cancelled
8682,2025-04-08,C556,S52,,-100.0,Approved
8683,2025-12-08,C2053,S253,,-100.0,approved
8684,2025-02-10,C293,S274,West,-100.0,approved
8685,2025-05-17,C2205,S134,East,,Pending
8686,2025-10-29,C2817,S514,South,,Approved
8687,invalid_date,C1160,S554,West,,Cancelled
8687,2025-08-12,C933,S149,North,-100.0,Cancelled
8689,2025-12-23,C2572,S11,South,,
8690,2025-03-22,C1912,S410,East,-100.0,Pending
8691,2025-03-09,C1906,S303,,1750.0,approved
8692,2025-08-10,C1094,S495,North,-100.0,Pending
8693,2025-11-10,C122,S205,West,-100.0,PENDING
8694,2025-09-26,C2822,S494,,4358.0,Approved
8695,2025-05-12,C2564,S582,East,,approved
8696,2025-11-26,C1233,S213,North,1231.0,approved
8697,2025-11-16,C1629,S173,North,2016.0,approved
8698,2025-04-22,C787,S582,East,3028.0,PENDING
8699,2025-08-19,C247,S84,North,-100.0,
8700,2025-05-24,C2722,S95,North,3254.0,approved
8701,2025-03-04,C104,S263,East,-100.0,Approved
8702,2025-11-24,C2676,S260,East,-100.0,Pending
8703,2025-09-30,C1073,S327,,,approved
8704,2025-05-02,C2643,S238,West,3934.0,Approved
8705,2025-05-28,C1766,S62,East,2134.0,Approved
8706,2025-10-01,C988,S540,West,,PENDING
8707,2025-03-09,C1827,S273,South,-100.0,approved
8708,2025-02-03,C1177,S380,East,3954.0,
8709,2025-12-28,C2005,S128,North,,PENDING
8710,2025-07-12,C119,S330,South,-100.0,approved
8711,2025-04-09,C2389,S101,South,4298.0,Approved
8712,2025-07-21,C1302,S301,East,,
8713,2025-01-19,C658,S422,,,Cancelled
8714,2025-03-11,C677,S56,East,1440.0,PENDING
8715,2025-02-04,C714,S253,East,,PENDING
8716,2025-02-12,C1244,S114,North,-100.0,Cancelled
8717,2025-09-28,C2226,S327,East,-100.0,Cancelled
8718,2025-06-05,C415,S540,South,-100.0,Approved
8719,2025-01-09,C1968,S244,East,,approved
8720,2025-08-24,C2976,S139,West,2798.0,PENDING
8721,2025-03-10,C2724,S163,North,2472.0,Approved
8722,2025-01-28,C2484,S357,South,3921.0,Pending
8723,2025-11-16,C836,S85,North,3732.0,
8724,2025-08-12,C895,S153,,,Pending
8725,2025-12-20,C13,S534,East,564.0,approved
8726,2025-02-21,C2987,S68,East,-100.0,PENDING
8727,2025-12-24,C1613,S446,North,-100.0,PENDING
8728,2025-08-29,C780,S82,North,-100.0,approved
8729,2025-01-13,C1173,S85,East,2483.0,PENDING
8730,2025-11-29,C1581,S412,South,3466.0,PENDING
8731,2025-07-13,C51,S572,South,4015.0,Approved
8731,2025-04-30,C2064,S276,North,-100.0,Approved
8733,2025-10-28,C2495,S244,,1164.0,
8734,2025-11-30,C491,S560,South,2590.0,Cancelled
8735,2025-05-30,C2742,S225,North,-100.0,Approved
8736,2025-09-12,C1136,S108,South,-100.0,Pending
8737,2025-04-22,C956,S144,East,2031.0,PENDING
8738,2025-07-05,C103,S16,,,
8739,2025-12-21,C2789,S405,South,,
8740,2025-04-05,C1115,S355,North,2045.0,approved
8741,2025-02-22,C2967,S85,North,-100.0,PENDING
8742,2025-01-27,C2670,S156,,,
8743,2025-05-21,C693,S518,South,,approved
