customer_id,customer_name,customer_type,city,state,loyalty_tier
C4985,Customer_C4985,Nan,Mumbai,Maharashtra,GOLD
C3342,Customer_C3342,Nan,Mumbai,Delhi,BRONZE
C5589,Customer_C5589,Retail,Bangalore,West Bengal,BRONZE
C1222,Customer_C1222,Retail,Delhi,Delhi,NAN
C3133,Customer_C3133,Retail,Nan,Delhi,SILVER
C1543,Customer_C1543,Wholesale,Mumbai,West Bengal,NAN
C2576,Customer_C2576,Retail,Nan,Maharashtra,GOLD
C5243,Customer_C5243,Retail,Kolkata,Delhi,GOLD
C2798,Customer_C2798,Retail,Kolkata,Maharashtra,GOLD
C5004,Customer_C5004,Retail,Nan,Maharashtra,GOLD
C5685,Customer_C5685,Wholesale,Delhi,West Bengal,GOLD
C5440,Customer_C5440,Nan,Delhi,Maharashtra,GOLD
C255,Customer_C255,Nan,Nan,Delhi,SILVER
C2673,Customer_C2673,Wholesale,Bangalore,West Bengal,GOLD
C1939,Customer_C1939,Retail,Mumbai,West Bengal,BRONZE
C3755,Customer_C3755,Wholesale,Mumbai,Karnataka,SILVER
C2351,Customer_C2351,Nan,Nan,Maharashtra,SILVER
C3544,Customer_C3544,Nan,Kolkata,Maharashtra,SILVER
C4994,Customer_C4994,Wholesale,Bangalore,Karnataka,SILVER
C5800,Customer_C5800,Wholesale,Delhi,West Bengal,BRONZE
C4258,Customer_C4258,Nan,Bangalore,Maharashtra,GOLD
C1186,Customer_C1186,Wholesale,Bangalore,Maharashtra,BRONZE
C3525,Customer_C3525,Wholesale,Nan,West Bengal,GOLD
C2886,Customer_C2886,Wholesale,Mumbai,Delhi,BRONZE
C4011,Customer_C4011,Nan,Mumbai,Delhi,SILVER
C2196,Customer_C2196,Nan,Mumbai,Karnataka,SILVER
C2969,Customer_C2969,Wholesale,Bangalore,West Bengal,SILVER
C159,Customer_C159,Retail,Delhi,West Bengal,SILVER
C861,Customer_C861,Nan,Bangalore,West Bengal,BRONZE
C4343,Customer_C4343,Retail,Nan,Karnataka,NAN
C5896,Customer_C5896,Wholesale,Kolkata,Maharashtra,GOLD
C10,Customer_C10,Nan,Kolkata,Delhi,SILVER
C2358,Customer_C2358,Nan,Kolkata,Maharashtra,SILVER
C1813,Customer_C1813,Wholesale,Delhi,Maharashtra,SILVER
C716,Customer_C716,Wholesale,Kolkata,West Bengal,BRONZE
C4650,Customer_C4650,Retail,Nan,Maharashtra,GOLD
C3463,Customer_C3463,Retail,Bangalore,Maharashtra,SILVER
C2405,Customer_C2405,Wholesale,Mumbai,Karnataka,NAN
C2427,Customer_C2427,Retail,Kolkata,Maharashtra,GOLD
C2493,Customer_C2493,Wholesale,Mumbai,Maharashtra,BRONZE
C2713,Customer_C2713,Nan,Mumbai,Delhi,BRONZE
C5215,Customer_C5215,Wholesale,Bangalore,Delhi,BRONZE
C1870,Customer_C1870,Wholesale,Bangalore,Karnataka,BRONZE
C1534,Customer_C1534,Nan,Bangalore,West Bengal,GOLD
C2704,Customer_C2704,Retail,Bangalore,Maharashtra,BRONZE
C4347,Customer_C4347,Wholesale,Bangalore,West Bengal,SILVER
C5415,Customer_C5415,Wholesale,Nan,Delhi,SILVER
C3584,Customer_C3584,Wholesale,Bangalore,Maharashtra,NAN
C2072,Customer_C2072,Retail,Delhi,West Bengal,GOLD
C5775,Customer_C5775,Nan,Mumbai,Maharashtra,GOLD
C2530,Customer_C2530,Nan,Bangalore,Maharashtra,GOLD
C5233,Customer_C5233,Nan,Bangalore,Karnataka,SILVER
C2282,Customer_C2282,Wholesale,Delhi,Karnataka,NAN
C165,Customer_C165,Nan,Nan,West Bengal,GOLD
C5393,Customer_C5393,Wholesale,Delhi,Delhi,SILVER
C109,Customer_C109,Nan,Delhi,West Bengal,NAN
C2288,Customer_C2288,Retail,Nan,Karnataka,BRONZE
C2049,Customer_C2049,Retail,Delhi,Delhi,NAN
C2194,Customer_C2194,Nan,Kolkata,Delhi,BRONZE
C2941,Customer_C2941,Retail,Nan,Maharashtra,BRONZE
C2247,Customer_C2247,Nan,Bangalore,Maharashtra,SILVER
C2389,Customer_C2389,Wholesale,Delhi,West Bengal,GOLD
C3129,Customer_C3129,Retail,Mumbai,West Bengal,GOLD
C5967,Customer_C5967,Wholesale,Delhi,Maharashtra,GOLD
C4248,Customer_C4248,Nan,Nan,Delhi,NAN
C2732,Customer_C2732,Nan,Delhi,Karnataka,GOLD
C649,Customer_C649,Nan,Kolkata,Delhi,GOLD
C1702,Customer_C1702,Wholesale,Bangalore,Maharashtra,NAN
C1323,Customer_C1323,Wholesale,Bangalore,Delhi,GOLD
C3797,Customer_C3797,Nan,Kolkata,Maharashtra,SILVER
C3966,Customer_C3966,Retail,Kolkata,Maharashtra,GOLD
C3251,Customer_C3251,Wholesale,Delhi,West Bengal,NAN
C4688,Customer_C4688,Nan,Nan,Delhi,NAN
C5018,Customer_C5018,Nan,Kolkata,Maharashtra,GOLD
C2000,Customer_C2000,Wholesale,Nan,Maharashtra,SILVER
C3540,Customer_C3540,Wholesale,Kolkata,Delhi,SILVER
C4721,Customer_C4721,Nan,Delhi,Maharashtra,SILVER
C5402,Customer_C5402,Wholesale,Kolkata,Karnataka,SILVER
C2787,Customer_C2787,Retail,Mumbai,Maharashtra,BRONZE
C5843,Customer_C5843,Retail,Mumbai,Karnataka,SILVER
C3020,Customer_C3020,Retail,Nan,West Bengal,SILVER
C623,Customer_C623,Nan,Mumbai,Maharashtra,GOLD
C1825,Customer_C1825,Nan,Kolkata,Karnataka,BRONZE
C1036,Customer_C1036,Nan,Kolkata,Karnataka,SILVER
C2083,Customer_C2083,Wholesale,Mumbai,Karnataka,BRONZE
C3553,Customer_C3553,Wholesale,Nan,Karnataka,NAN
C1116,Customer_C1116,Retail,Kolkata,Maharashtra,GOLD
C4977,Customer_C4977,Retail,Mumbai,Maharashtra,BRONZE
C773,Customer_C773,Nan,Bangalore,Karnataka,SILVER
C796,Customer_C796,Nan,Delhi,Karnataka,SILVER
C5719,Customer_C5719,Wholesale,Kolkata,Karnataka,SILVER
C4157,Customer_C4157,Wholesale,Kolkata,Karnataka,BRONZE
C3277,Customer_C3277,Wholesale,Bangalore,Karnataka,BRONZE
C3043,Customer_C3043,Retail,Nan,Karnataka,SILVER
C5742,Customer_C5742,Retail,Nan,Maharashtra,SILVER
C2050,Customer_C2050,Wholesale,Mumbai,Karnataka,NAN
C3397,Customer_C3397,Nan,Nan,Karnataka,SILVER
C1855,Customer_C1855,Nan,Mumbai,Delhi,NAN
C78,Customer_C78,Nan,Bangalore,West Bengal,BRONZE
C3699,Customer_C3699,Nan,Delhi,Karnataka,SILVER
C4458,Customer_C4458,Wholesale,Nan,Karnataka,GOLD
C2644,Customer_C2644,Retail,Delhi,Delhi,BRONZE
C4639,Customer_C4639,Nan,Delhi,West Bengal,BRONZE
C2353,Customer_C2353,Retail,Bangalore,Maharashtra,BRONZE
C4597,Customer_C4597,Wholesale,Mumbai,Karnataka,GOLD
C3351,Customer_C3351,Wholesale,Kolkata,Maharashtra,SILVER
C2216,Customer_C2216,Nan,Delhi,Karnataka,GOLD
C2746,Customer_C2746,Nan,Bangalore,West Bengal,GOLD
C1376,Customer_C1376,Nan,Mumbai,West Bengal,BRONZE
C1101,Customer_C1101,Nan,Bangalore,Karnataka,SILVER
C2104,Customer_C2104,Retail,Nan,Delhi,GOLD
C5518,Customer_C5518,Wholesale,Delhi,Delhi,NAN
C1631,Customer_C1631,Retail,Bangalore,Maharashtra,NAN
C4687,Customer_C4687,Nan,Nan,Delhi,GOLD
C5464,Customer_C5464,Retail,Mumbai,Karnataka,NAN
C5206,Customer_C5206,Retail,Delhi,Karnataka,GOLD
C1120,Customer_C1120,Retail,Mumbai,Karnataka,BRONZE
C5276,Customer_C5276,Retail,Nan,Maharashtra,SILVER
C1213,Customer_C1213,Wholesale,Delhi,Karnataka,BRONZE
C642,Customer_C642,Retail,Mumbai,West Bengal,SILVER
C3052,Customer_C3052,Wholesale,Mumbai,Maharashtra,GOLD
C4380,Customer_C4380,Retail,Kolkata,Delhi,BRONZE
C834,Customer_C834,Retail,Kolkata,West Bengal,NAN
C5653,Customer_C5653,Nan,Bangalore,West Bengal,BRONZE
C2246,Customer_C2246,Nan,Nan,Delhi,BRONZE
C353,Customer_C353,Retail,Delhi,Maharashtra,BRONZE
C3222,Customer_C3222,Nan,Nan,West Bengal,GOLD
C2226,Customer_C2226,Retail,Delhi,Maharashtra,BRONZE
C5957,Customer_C5957,Nan,Delhi,Delhi,BRONZE
C3167,Customer_C3167,Retail,Nan,Karnataka,BRONZE
C1964,Customer_C1964,Retail,Delhi,Delhi,SILVER
C3967,Customer_C3967,Nan,Delhi,Maharashtra,GOLD
C5751,Customer_C5751,Wholesale,Mumbai,Maharashtra,GOLD
C5102,Customer_C5102,Retail,Bangalore,Maharashtra,GOLD
C1735,Customer_C1735,Nan,Mumbai,Delhi,GOLD
C4913,Customer_C4913,Wholesale,Delhi,West Bengal,GOLD
C3648,Customer_C3648,Nan,Mumbai,Delhi,SILVER
C1898,Customer_C1898,Wholesale,Mumbai,Karnataka,GOLD
C3220,Customer_C3220,Wholesale,Mumbai,West Bengal,NAN
C200,Customer_C200,Wholesale,Bangalore,Maharashtra,NAN
C1544,Customer_C1544,Nan,Nan,Karnataka,GOLD
C2380,Customer_C2380,Wholesale,Delhi,Delhi,SILVER
C2633,Customer_C2633,Wholesale,Mumbai,Karnataka,BRONZE
C5191,Customer_C5191,Wholesale,Mumbai,West Bengal,GOLD
C5469,Customer_C5469,Retail,Mumbai,West Bengal,SILVER
C5205,Customer_C5205,Wholesale,Kolkata,Karnataka,BRONZE
C1493,Customer_C1493,Wholesale,Mumbai,Maharashtra,NAN
C752,Customer_C752,Retail,Delhi,Karnataka,SILVER
C4594,Customer_C4594,Wholesale,Kolkata,Maharashtra,GOLD
C3137,Customer_C3137,Retail,Nan,Karnataka,NAN
C2839,Customer_C2839,Nan,Mumbai,Karnataka,SILVER
C5075,Customer_C5075,Retail,Bangalore,West Bengal,SILVER
C2482,Customer_C2482,Retail,Nan,Delhi,GOLD
C5767,Customer_C5767,Wholesale,Bangalore,Karnataka,GOLD
C3762,Customer_C3762,Wholesale,Bangalore,Delhi,GOLD
C5256,Customer_C5256,Retail,Mumbai,Karnataka,SILVER
C3128,Customer_C3128,Nan,Delhi,West Bengal,SILVER
C3941,Customer_C3941,Wholesale,Nan,West Bengal,GOLD
C2888,Customer_C2888,Retail,Nan,Delhi,BRONZE
C3158,Customer_C3158,Retail,Kolkata,Karnataka,GOLD
C4633,Customer_C4633,Wholesale,Nan,West Bengal,NAN
C3172,Customer_C3172,Retail,Mumbai,Maharashtra,NAN
C1252,Customer_C1252,Nan,Kolkata,Karnataka,SILVER
C5818,Customer_C5818,Wholesale,Bangalore,West Bengal,BRONZE
C5944,Customer_C5944,Retail,Delhi,West Bengal,SILVER
C3791,Customer_C3791,Nan,Bangalore,Delhi,NAN
C4077,Customer_C4077,Wholesale,Delhi,Karnataka,SILVER
C4638,Customer_C4638,Nan,Nan,Karnataka,SILVER
C3946,Customer_C3946,Nan,Nan,Karnataka,GOLD
C2086,Customer_C2086,Wholesale,Mumbai,Delhi,SILVER
C4643,Customer_C4643,Retail,Bangalore,Maharashtra,SILVER
C2598,Customer_C2598,Retail,Delhi,Delhi,BRONZE
C2028,Customer_C2028,Retail,Nan,Karnataka,GOLD
C352,Customer_C352,Wholesale,Kolkata,Karnataka,SILVER
C2833,Customer_C2833,Wholesale,Mumbai,Maharashtra,SILVER
C664,Customer_C664,Wholesale,Bangalore,Delhi,BRONZE
C1703,Customer_C1703,Retail,Kolkata,Maharashtra,GOLD
C5010,Customer_C5010,Retail,Kolkata,West Bengal,SILVER
C3770,Customer_C3770,Retail,Bangalore,Maharashtra,GOLD
C3484,Customer_C3484,Nan,Nan,West Bengal,SILVER
C4675,Customer_C4675,Retail,Delhi,West Bengal,GOLD
C2710,Customer_C2710,Wholesale,Bangalore,Delhi,SILVER
C5474,Customer_C5474,Retail,Delhi,Maharashtra,SILVER
C2381,Customer_C2381,Nan,Delhi,Karnataka,SILVER
C5583,Customer_C5583,Wholesale,Mumbai,Delhi,SILVER
C3740,Customer_C3740,Retail,Mumbai,Karnataka,NAN
C4817,Customer_C4817,Retail,Delhi,West Bengal,GOLD
C2439,Customer_C2439,Nan,Bangalore,Delhi,GOLD
C2120,Customer_C2120,Retail,Bangalore,West Bengal,GOLD
C208,Customer_C208,Nan,Nan,Karnataka,SILVER
C1292,Customer_C1292,Nan,Kolkata,Karnataka,NAN
C1981,Customer_C1981,Retail,Mumbai,Maharashtra,GOLD
C4345,Customer_C4345,Retail,Mumbai,West Bengal,BRONZE
C5740,Customer_C5740,Nan,Kolkata,West Bengal,GOLD
C807,Customer_C807,Retail,Bangalore,Delhi,SILVER
C2959,Customer_C2959,Nan,Kolkata,Delhi,GOLD
C5624,Customer_C5624,Retail,Kolkata,West Bengal,GOLD
C5973,Customer_C5973,Retail,Kolkata,Maharashtra,GOLD
C5548,Customer_C5548,Nan,Delhi,West Bengal,NAN
C3050,Customer_C3050,Retail,Kolkata,Maharashtra,GOLD
C1151,Customer_C1151,Wholesale,Mumbai,West Bengal,GOLD
C5063,Customer_C5063,Nan,Delhi,Karnataka,GOLD
C3570,Customer_C3570,Nan,Nan,Maharashtra,GOLD
C3964,Customer_C3964,Wholesale,Delhi,Delhi,GOLD
C1013,Customer_C1013,Retail,Delhi,West Bengal,NAN
C1052,Customer_C1052,Retail,Bangalore,Maharashtra,GOLD
C203,Customer_C203,Nan,Bangalore,Maharashtra,NAN
C2456,Customer_C2456,Wholesale,Bangalore,Delhi,BRONZE
C3700,Customer_C3700,Nan,Delhi,Delhi,NAN
C4294,Customer_C4294,Nan,Bangalore,Delhi,SILVER
C635,Customer_C635,Nan,Bangalore,Maharashtra,GOLD
C906,Customer_C906,Nan,Delhi,Karnataka,SILVER
C5142,Customer_C5142,Nan,Nan,Karnataka,SILVER
C3458,Customer_C3458,Wholesale,Bangalore,Delhi,BRONZE
C1274,Customer_C1274,Retail,Nan,Delhi,GOLD
C4804,Customer_C4804,Nan,Nan,West Bengal,GOLD
C4346,Customer_C4346,Retail,Bangalore,Delhi,SILVER
C1089,Customer_C1089,Retail,Delhi,Karnataka,NAN
C4769,Customer_C4769,Retail,Bangalore,Delhi,GOLD
C1710,Customer_C1710,Retail,Mumbai,West Bengal,SILVER
C1747,Customer_C1747,Nan,Bangalore,West Bengal,GOLD
C5486,Customer_C5486,Nan,Mumbai,West Bengal,NAN
C4296,Customer_C4296,Wholesale,Delhi,Maharashtra,BRONZE
C1896,Customer_C1896,Nan,Bangalore,West Bengal,SILVER
C5707,Customer_C5707,Wholesale,Delhi,West Bengal,BRONZE
C5083,Customer_C5083,Wholesale,Kolkata,Karnataka,NAN
C5871,Customer_C5871,Wholesale,Kolkata,Maharashtra,GOLD
C2409,Customer_C2409,Nan,Nan,Maharashtra,GOLD
C4642,Customer_C4642,Retail,Mumbai,Maharashtra,NAN
C694,Customer_C694,Nan,Delhi,Karnataka,SILVER
C5728,Customer_C5728,Wholesale,Nan,West Bengal,SILVER
C2463,Customer_C2463,Wholesale,Delhi,Maharashtra,SILVER
C790,Customer_C790,Wholesale,Nan,Maharashtra,SILVER
C2775,Customer_C2775,Retail,Bangalore,Karnataka,SILVER
C870,Customer_C870,Wholesale,Kolkata,Maharashtra,SILVER
C969,Customer_C969,Wholesale,Delhi,Karnataka,GOLD
C2340,Customer_C2340,Retail,Mumbai,Delhi,GOLD
C3763,Customer_C3763,Wholesale,Nan,West Bengal,SILVER
C5321,Customer_C5321,Nan,Bangalore,Delhi,GOLD
C1772,Customer_C1772,Retail,Mumbai,Maharashtra,SILVER
C133,Customer_C133,Retail,Mumbai,West Bengal,GOLD
C3564,Customer_C3564,Nan,Kolkata,Karnataka,SILVER
C1962,Customer_C1962,Retail,Bangalore,Delhi,GOLD
C2147,Customer_C2147,Retail,Bangalore,West Bengal,SILVER
C5401,Customer_C5401,Wholesale,Bangalore,West Bengal,SILVER
C2319,Customer_C2319,Wholesale,Nan,Karnataka,SILVER
C3812,Customer_C3812,Wholesale,Delhi,Delhi,GOLD
C4558,Customer_C4558,Retail,Bangalore,Maharashtra,NAN
C4222,Customer_C4222,Retail,Mumbai,Maharashtra,SILVER
C4555,Customer_C4555,Wholesale,Delhi,Maharashtra,NAN
C1892,Customer_C1892,Nan,Nan,Delhi,SILVER
C5227,Customer_C5227,Wholesale,Nan,Karnataka,SILVER
C2927,Customer_C2927,Wholesale,Delhi,West Bengal,NAN
C1765,Customer_C1765,Wholesale,Delhi,West Bengal,NAN
C701,Customer_C701,Retail,Delhi,West Bengal,BRONZE
C4375,Customer_C4375,Nan,Nan,West Bengal,GOLD
C1712,Customer_C1712,Retail,Delhi,Karnataka,BRONZE
C2318,Customer_C2318,Retail,Delhi,Maharashtra,BRONZE
C1109,Customer_C1109,Wholesale,Kolkata,West Bengal,GOLD
C705,Customer_C705,Retail,Bangalore,Maharashtra,GOLD
C574,Customer_C574,Wholesale,Nan,Delhi,GOLD
C4613,Customer_C4613,Wholesale,Bangalore,Delhi,SILVER
C5668,Customer_C5668,Nan,Kolkata,Karnataka,BRONZE
C4071,Customer_C4071,Nan,Nan,Delhi,GOLD
C1849,Customer_C1849,Nan,Mumbai,Maharashtra,SILVER
C143,Customer_C143,Nan,Kolkata,Delhi,SILVER
C1671,Customer_C1671,Retail,Kolkata,Delhi,BRONZE
C4706,Customer_C4706,Retail,Kolkata,Karnataka,GOLD
C556,Customer_C556,Nan,Mumbai,West Bengal,NAN
C582,Customer_C582,Nan,Mumbai,Karnataka,NAN
C840,Customer_C840,Nan,Nan,Karnataka,BRONZE
C693,Customer_C693,Nan,Kolkata,West Bengal,GOLD
C214,Customer_C214,Nan,Mumbai,Karnataka,SILVER
C3191,Customer_C3191,Retail,Bangalore,West Bengal,GOLD
C2583,Customer_C2583,Wholesale,Bangalore,Karnataka,SILVER
C2462,Customer_C2462,Wholesale,Kolkata,Delhi,SILVER
C4220,Customer_C4220,Wholesale,Bangalore,Delhi,BRONZE
C21,Customer_C21,Retail,Delhi,Maharashtra,GOLD
C4274,Customer_C4274,Nan,Delhi,Karnataka,SILVER
C3334,Customer_C3334,Retail,Bangalore,Karnataka,BRONZE
C4535,Customer_C4535,Retail,Mumbai,Delhi,BRONZE
C2836,Customer_C2836,Nan,Mumbai,Delhi,SILVER
C4516,Customer_C4516,Retail,Nan,Karnataka,SILVER
C2112,Customer_C2112,Wholesale,Kolkata,Delhi,GOLD
C5777,Customer_C5777,Nan,Bangalore,Maharashtra,SILVER
C5570,Customer_C5570,Wholesale,Bangalore,West Bengal,SILVER
C4814,Customer_C4814,Wholesale,Nan,West Bengal,GOLD
C4556,Customer_C4556,Wholesale,Delhi,West Bengal,BRONZE
C4355,Customer_C4355,Retail,Nan,Delhi,GOLD
C5325,Customer_C5325,Retail,Bangalore,West Bengal,GOLD
C4561,Customer_C4561,Retail,Nan,Maharashtra,GOLD
C3168,Customer_C3168,Nan,Delhi,Delhi,GOLD
C2314,Customer_C2314,Retail,Nan,Maharashtra,SILVER
C2626,Customer_C2626,Nan,Nan,Delhi,SILVER
C2106,Customer_C2106,Retail,Delhi,Karnataka,SILVER
C4711,Customer_C4711,Nan,Nan,Delhi,NAN
C3614,Customer_C3614,Retail,Mumbai,West Bengal,SILVER
C4507,Customer_C4507,Wholesale,Delhi,Karnataka,SILVER
C333,Customer_C333,Retail,Nan,West Bengal,GOLD
C5250,Customer_C5250,Wholesale,Bangalore,Delhi,SILVER
C1575,Customer_C1575,Nan,Delhi,Karnataka,GOLD
C504,Customer_C504,Nan,Nan,Maharashtra,NAN
C5998,Customer_C5998,Wholesale,Mumbai,West Bengal,GOLD
C2678,Customer_C2678,Retail,Kolkata,Karnataka,NAN
C2906,Customer_C2906,Nan,Delhi,Maharashtra,BRONZE
C355,Customer_C355,Retail,Kolkata,West Bengal,NAN
C4182,Customer_C4182,Retail,Bangalore,Karnataka,BRONZE
C2553,Customer_C2553,Nan,Kolkata,West Bengal,GOLD
C1205,Customer_C1205,Retail,Bangalore,West Bengal,GOLD
C1564,Customer_C1564,Retail,Delhi,West Bengal,SILVER
C4647,Customer_C4647,Wholesale,Kolkata,Karnataka,BRONZE
C2536,Customer_C2536,Nan,Nan,Maharashtra,GOLD
C401,Customer_C401,Retail,Mumbai,Maharashtra,SILVER
C3513,Customer_C3513,Retail,Mumbai,West Bengal,GOLD
C2917,Customer_C2917,Wholesale,Mumbai,Karnataka,NAN
C713,Customer_C713,Retail,Mumbai,West Bengal,GOLD
C2005,Customer_C2005,Nan,Kolkata,West Bengal,GOLD
C5334,Customer_C5334,Wholesale,Bangalore,Delhi,SILVER
C4417,Customer_C4417,Wholesale,Bangalore,Karnataka,SILVER
C3393,Customer_C3393,Nan,Kolkata,West Bengal,GOLD
C4280,Customer_C4280,Wholesale,Bangalore,Maharashtra,BRONZE
C618,Customer_C618,Retail,Bangalore,Karnataka,NAN
C3574,Customer_C3574,Wholesale,Kolkata,West Bengal,GOLD
C4105,Customer_C4105,Nan,Delhi,Karnataka,SILVER
C1986,Customer_C1986,Nan,Mumbai,Karnataka,GOLD
C1833,Customer_C1833,Retail,Nan,West Bengal,SILVER
C5089,Customer_C5089,Wholesale,Nan,Delhi,SILVER
C2367,Customer_C2367,Wholesale,Kolkata,Karnataka,GOLD
C281,Customer_C281,Retail,Mumbai,Delhi,GOLD
C1672,Customer_C1672,Wholesale,Bangalore,Delhi,BRONZE
C2722,Customer_C2722,Retail,Mumbai,Karnataka,GOLD
C1699,Customer_C1699,Nan,Delhi,Maharashtra,SILVER
C248,Customer_C248,Retail,Delhi,Delhi,SILVER
C4609,Customer_C4609,Retail,Bangalore,Delhi,GOLD
C4163,Customer_C4163,Wholesale,Nan,Karnataka,BRONZE
C5324,Customer_C5324,Retail,Mumbai,Maharashtra,BRONZE
C1479,Customer_C1479,Wholesale,Mumbai,Maharashtra,GOLD
C134,Customer_C134,Nan,Mumbai,West Bengal,SILVER
C4185,Customer_C4185,Wholesale,Mumbai,Maharashtra,SILVER
C3752,Customer_C3752,Retail,Mumbai,Maharashtra,NAN
C597,Customer_C597,Retail,Nan,West Bengal,NAN
C113,Customer_C113,Nan,Delhi,Karnataka,SILVER
C5903,Customer_C5903,Wholesale,Nan,Maharashtra,GOLD
C4418,Customer_C4418,Wholesale,Kolkata,Delhi,BRONZE
C3975,Customer_C3975,Retail,Bangalore,Karnataka,BRONZE
C828,Customer_C828,Wholesale,Delhi,Maharashtra,SILVER
C3943,Customer_C3943,Retail,Kolkata,Delhi,NAN
C1140,Customer_C1140,Retail,Delhi,Maharashtra,SILVER
C5445,Customer_C5445,Retail,Nan,Delhi,SILVER
C4961,Customer_C4961,Nan,Nan,West Bengal,SILVER
C56,Customer_C56,Retail,Nan,West Bengal,GOLD
C1560,Customer_C1560,Retail,Kolkata,Maharashtra,NAN
C1405,Customer_C1405,Wholesale,Bangalore,West Bengal,NAN
C1694,Customer_C1694,Retail,Nan,West Bengal,GOLD
C3977,Customer_C3977,Retail,Kolkata,Delhi,GOLD
C4603,Customer_C4603,Nan,Delhi,Delhi,BRONZE
C2029,Customer_C2029,Wholesale,Kolkata,West Bengal,GOLD
C1530,Customer_C1530,Wholesale,Kolkata,Maharashtra,GOLD
C5410,Customer_C5410,Nan,Delhi,Maharashtra,GOLD
C2640,Customer_C2640,Retail,Kolkata,Karnataka,SILVER
C2220,Customer_C2220,Wholesale,Kolkata,Maharashtra,NAN
C5298,Customer_C5298,Nan,Delhi,Delhi,SILVER
C1848,Customer_C1848,Wholesale,Delhi,Karnataka,BRONZE
C3173,Customer_C3173,Wholesale,Delhi,Karnataka,SILVER
C5753,Customer_C5753,Nan,Kolkata,Maharashtra,GOLD
C2758,Customer_C2758,Retail,Nan,West Bengal,SILVER
C1212,Customer_C1212,Wholesale,Nan,Karnataka,NAN
C2666,Customer_C2666,Nan,Bangalore,Delhi,NAN
C3891,Customer_C3891,Retail,Mumbai,Karnataka,NAN
C4127,Customer_C4127,Wholesale,Nan,Delhi,GOLD
C1414,Customer_C1414,Retail,Nan,Karnataka,NAN
C3771,Customer_C3771,Retail,Kolkata,Maharashtra,SILVER
C2443,Customer_C2443,Retail,Delhi,West Bengal,NAN
C3355,Customer_C3355,Wholesale,Nan,Karnataka,BRONZE
C4026,Customer_C4026,Nan,Mumbai,Karnataka,GOLD
C5231,Customer_C5231,Nan,Mumbai,West Bengal,GOLD
C1435,Customer_C1435,Nan,Delhi,Delhi,NAN
C5189,Customer_C5189,Nan,Mumbai,Delhi,SILVER
C4314,Customer_C4314,Wholesale,Mumbai,Karnataka,GOLD
C911,Customer_C911,Wholesale,Mumbai,Delhi,GOLD
C5996,Customer_C5996,Wholesale,Nan,Maharashtra,SILVER
C5247,Customer_C5247,Wholesale,Nan,Karnataka,NAN
C1176,Customer_C1176,Retail,Mumbai,Delhi,NAN
C4689,Customer_C4689,Wholesale,Bangalore,Delhi,SILVER
C5546,Customer_C5546,Nan,Bangalore,West Bengal,GOLD
C5820,Customer_C5820,Retail,Mumbai,West Bengal,GOLD
C5682,Customer_C5682,Wholesale,Delhi,Karnataka,NAN
C3522,Customer_C3522,Wholesale,Kolkata,West Bengal,BRONZE
C3378,Customer_C3378,Nan,Mumbai,Maharashtra,NAN
C3997,Customer_C3997,Retail,Bangalore,Maharashtra,GOLD
C1483,Customer_C1483,Nan,Kolkata,West Bengal,GOLD
C4587,Customer_C4587,Wholesale,Nan,Maharashtra,SILVER
C1095,Customer_C1095,Nan,Nan,Karnataka,GOLD
C5617,Customer_C5617,Wholesale,Nan,Karnataka,BRONZE
C1539,Customer_C1539,Wholesale,Kolkata,West Bengal,NAN
C5249,Customer_C5249,Nan,Nan,Karnataka,SILVER
C3111,Customer_C3111,Nan,Bangalore,Maharashtra,NAN
C2475,Customer_C2475,Wholesale,Delhi,Karnataka,SILVER
C4951,Customer_C4951,Wholesale,Mumbai,West Bengal,SILVER
C3473,Customer_C3473,Wholesale,Nan,Delhi,SILVER
C5609,Customer_C5609,Nan,Mumbai,Delhi,SILVER
C4407,Customer_C4407,Retail,Mumbai,Delhi,GOLD
C568,Customer_C568,Retail,Bangalore,Delhi,GOLD
C3044,Customer_C3044,Wholesale,Mumbai,Delhi,BRONZE
C1888,Customer_C1888,Retail,Bangalore,Delhi,GOLD
C294,Customer_C294,Wholesale,Bangalore,West Bengal,GOLD
C1766,Customer_C1766,Wholesale,Delhi,West Bengal,SILVER
C1970,Customer_C1970,Nan,Bangalore,Maharashtra,GOLD
C2693,Customer_C2693,Retail,Kolkata,West Bengal,NAN
C5716,Customer_C5716,Nan,Kolkata,Karnataka,GOLD
C2267,Customer_C2267,Nan,Delhi,West Bengal,SILVER
C1420,Customer_C1420,Wholesale,Nan,West Bengal,SILVER
C2052,Customer_C2052,Retail,Bangalore,Delhi,GOLD
C1599,Customer_C1599,Nan,Kolkata,Karnataka,NAN
C2964,Customer_C2964,Wholesale,Mumbai,Delhi,SILVER
C2452,Customer_C2452,Wholesale,Bangalore,Karnataka,GOLD
C3198,Customer_C3198,Nan,Delhi,Maharashtra,SILVER
C5169,Customer_C5169,Retail,Nan,West Bengal,BRONZE
C4489,Customer_C4489,Retail,Delhi,West Bengal,NAN
C4681,Customer_C4681,Retail,Mumbai,Karnataka,GOLD
C803,Customer_C803,Wholesale,Bangalore,Delhi,GOLD
C5597,Customer_C5597,Retail,Delhi,West Bengal,SILVER
C5832,Customer_C5832,Retail,Mumbai,West Bengal,GOLD
C2375,Customer_C2375,Wholesale,Nan,West Bengal,GOLD
C1634,Customer_C1634,Nan,Nan,West Bengal,BRONZE
