payment_id,order_id,payment_method,payment_status,payment_amount,payment_date,order_amount,order_status,_merge,order_exists,amount_match,payment_success,record_status
P7086,3007,CARD,SUCCESS,2815.0,2025-12-24,,,left_only,False,False,True,INVALID
P7087,8981,COD,FAILED,,2025-12-19,,,left_only,False,False,False,INVALID
P7088,1450,COD,FAILED,1517.0,2026-01-10,,,left_only,False,False,False,INVALID
P7089,7465,COD,SUCCESS,,2026-01-04,,,left_only,False,False,True,INVALID
P7090,7131,COD,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P7091,5381,COD,FAILED,-100.0,2025-12-27,,,left_only,False,False,False,INVALID
P7092,7848,CARD,SUCCESS,4943.0,2026-01-05,,,left_only,False,False,True,INVALID
P7093,1804,CARD,SUCCESS,4122.0,2025-12-28,,,left_only,False,False,True,INVALID
P7094,6889,COD,FAILED,3308.0,2026-01-01,2746.0,,both,True,False,False,INVALID
P7095,2887,UPI,FAILED,3722.0,2026-01-01,4247.0,PENDING,both,True,False,False,INVALID
P7096,3344,COD,SUCCESS,2854.0,2026-01-13,,,left_only,False,False,True,INVALID
P7097,9087,CARD,FAILED,,2025-12-27,,,left_only,False,False,False,INVALID
P7098,2968,UPI,SUCCESS,1148.0,2025-12-25,,,left_only,False,False,True,INVALID
P7099,595,CARD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P7100,7874,COD,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P7101,4946,CARD,SUCCESS,1942.0,2025-12-16,,,left_only,False,False,True,INVALID
P7102,2390,CARD,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P7103,3659,COD,SUCCESS,912.0,2026-01-07,,,left_only,False,False,True,INVALID
P7104,5475,CARD,SUCCESS,2611.0,2026-01-11,,,left_only,False,False,True,INVALID
P7105,3584,COD,SUCCESS,773.0,2025-12-21,,,left_only,False,False,True,INVALID
P7106,6552,CARD,FAILED,1566.0,2025-12-30,,,left_only,False,False,False,INVALID
P7107,6268,COD,SUCCESS,4860.0,2025-12-24,3922.0,CANCELLED,both,True,False,True,INVALID
P7108,541,CARD,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P7109,7162,CARD,SUCCESS,,2025-12-18,,,left_only,False,False,True,INVALID
P7110,3893,CARD,FAILED,3830.0,2026-01-09,,,left_only,False,False,False,INVALID
P7111,9945,COD,FAILED,1947.0,2026-01-01,3818.0,PENDING,both,True,False,False,INVALID
P7112,9111,UPI,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P7113,5467,COD,FAILED,3910.0,2025-12-23,4110.0,PENDING,both,True,False,False,INVALID
P7114,575,UPI,SUCCESS,,2026-01-10,,,left_only,False,False,True,INVALID
P7115,9519,COD,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P7116,2773,UPI,SUCCESS,,2025-12-19,4973.0,CANCELLED,both,True,False,True,INVALID
P7117,1452,CARD,SUCCESS,4006.0,2025-12-30,,,left_only,False,False,True,INVALID
P7118,2118,COD,FAILED,,2025-12-15,4381.0,PENDING,both,True,False,False,INVALID
P7119,3893,COD,FAILED,-100.0,2025-12-26,,,left_only,False,False,False,INVALID
P7120,1108,COD,FAILED,2633.0,2025-12-28,,,left_only,False,False,False,INVALID
P7121,961,COD,SUCCESS,,2026-01-02,,,left_only,False,False,True,INVALID
P7122,9387,CARD,SUCCESS,-100.0,2026-01-11,,,left_only,False,False,True,INVALID
P7123,3181,UPI,SUCCESS,1546.0,2025-12-19,,,left_only,False,False,True,INVALID
P7124,9635,COD,FAILED,727.0,2025-12-28,,,left_only,False,False,False,INVALID
P7125,9327,COD,FAILED,-100.0,2026-01-08,837.0,,both,True,False,False,INVALID
P7126,7051,CARD,FAILED,,2026-01-10,3224.0,APPROVED,both,True,False,False,INVALID
P7127,5227,UPI,FAILED,-100.0,2026-01-09,1781.0,APPROVED,both,True,False,False,INVALID
P7128,5945,COD,FAILED,,2025-12-21,,,left_only,False,False,False,INVALID
P7129,8931,CARD,FAILED,1783.0,2025-12-18,,,left_only,False,False,False,INVALID
P7130,9793,UPI,SUCCESS,-100.0,2025-12-17,,,left_only,False,False,True,INVALID
P7131,2278,UPI,FAILED,,2025-12-17,,,left_only,False,False,False,INVALID
P7132,5125,UPI,SUCCESS,-100.0,2026-01-09,1884.0,APPROVED,both,True,False,True,INVALID
P7133,8767,UPI,SUCCESS,591.0,2025-12-19,1105.0,APPROVED,both,True,False,True,INVALID
P7134,4356,UPI,FAILED,1672.0,2026-01-04,,,left_only,False,False,False,INVALID
P7135,4561,COD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P7136,4442,CARD,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P7137,3085,COD,SUCCESS,3958.0,2026-01-06,,,left_only,False,False,True,INVALID
P7138,6158,COD,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P7139,8394,COD,SUCCESS,,2025-12-26,,,left_only,False,False,True,INVALID
P7140,9078,CARD,FAILED,-100.0,2025-12-18,4935.0,PENDING,both,True,False,False,INVALID
P7141,2361,UPI,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P7142,2047,UPI,FAILED,-100.0,2026-01-12,,,left_only,False,False,False,INVALID
P7143,3941,UPI,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P7144,7150,COD,SUCCESS,2016.0,2025-12-17,,,left_only,False,False,True,INVALID
P7145,8408,CARD,SUCCESS,2207.0,2026-01-01,,,left_only,False,False,True,INVALID
P7146,1571,COD,SUCCESS,1847.0,2025-12-19,,,left_only,False,False,True,INVALID
P7147,2485,CARD,FAILED,-100.0,2025-12-23,,,left_only,False,False,False,INVALID
P7148,9719,CARD,SUCCESS,,2025-12-16,,,left_only,False,False,True,INVALID
P7149,3950,UPI,FAILED,3246.0,2026-01-02,,,left_only,False,False,False,INVALID
P7150,6485,UPI,FAILED,-100.0,2025-12-23,,,left_only,False,False,False,INVALID
P7151,1893,COD,FAILED,-100.0,2026-01-05,,,left_only,False,False,False,INVALID
P7152,9103,UPI,SUCCESS,1483.0,2025-12-21,,,left_only,False,False,True,INVALID
P7153,5137,UPI,SUCCESS,4276.0,2025-12-20,,,left_only,False,False,True,INVALID
P7154,7772,UPI,FAILED,-100.0,2025-12-15,2035.0,PENDING,both,True,False,False,INVALID
P7155,2765,UPI,FAILED,-100.0,2026-01-05,,,left_only,False,False,False,INVALID
P7156,1249,UPI,SUCCESS,2289.0,2025-12-22,4640.0,PENDING,both,True,False,True,INVALID
P7157,5467,CARD,FAILED,3747.0,2026-01-13,4110.0,PENDING,both,True,False,False,INVALID
P7158,1102,CARD,FAILED,2617.0,2025-12-15,,,left_only,False,False,False,INVALID
P7159,7571,CARD,SUCCESS,2326.0,2025-12-22,,,left_only,False,False,True,INVALID
P7160,7785,COD,SUCCESS,853.0,2025-12-26,856.0,,both,True,False,True,INVALID
P7161,3653,COD,FAILED,,2026-01-13,,,left_only,False,False,False,INVALID
P7162,6940,COD,FAILED,2492.0,2026-01-08,,,left_only,False,False,False,INVALID
P7163,7251,COD,SUCCESS,-100.0,2025-12-20,904.0,CANCELLED,both,True,False,True,INVALID
P7164,9282,UPI,SUCCESS,4695.0,2025-12-17,,,left_only,False,False,True,INVALID
P7165,8473,UPI,FAILED,,2025-12-23,,,left_only,False,False,False,INVALID
P7166,5140,UPI,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P7167,7287,UPI,FAILED,3926.0,2026-01-13,,,left_only,False,False,False,INVALID
P7168,7240,COD,SUCCESS,,2025-12-23,,,left_only,False,False,True,INVALID
P7169,4537,COD,FAILED,,2025-12-29,2867.0,,both,True,False,False,INVALID
P7170,5842,COD,FAILED,517.0,2025-12-16,,,left_only,False,False,False,INVALID
P7171,1668,COD,FAILED,3786.0,2025-12-14,,,left_only,False,False,False,INVALID
P7172,792,COD,FAILED,2654.0,2025-12-14,,,left_only,False,False,False,INVALID
P7173,2775,UPI,SUCCESS,1864.0,2026-01-12,,,left_only,False,False,True,INVALID
P7174,2003,CARD,SUCCESS,1242.0,2025-12-26,,,left_only,False,False,True,INVALID
P7175,8154,UPI,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P7176,7668,CARD,SUCCESS,-100.0,2025-12-25,,,left_only,False,False,True,INVALID
P7177,4817,CARD,FAILED,2075.0,2026-01-06,,,left_only,False,False,False,INVALID
P7178,1575,CARD,SUCCESS,-100.0,2026-01-12,,,left_only,False,False,True,INVALID
P7179,9928,COD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P7180,2595,UPI,FAILED,-100.0,2025-12-15,,,left_only,False,False,False,INVALID
P7181,5183,COD,SUCCESS,2603.0,2026-01-01,628.0,PENDING,both,True,False,True,INVALID
P7182,7892,UPI,FAILED,3466.0,2025-12-17,,,left_only,False,False,False,INVALID
P7183,4697,UPI,SUCCESS,-100.0,2026-01-02,,,left_only,False,False,True,INVALID
P7184,4335,UPI,SUCCESS,,2026-01-13,,,left_only,False,False,True,INVALID
P7185,2721,COD,FAILED,-100.0,2026-01-01,,,left_only,False,False,False,INVALID
P7186,7751,COD,SUCCESS,,2025-12-22,,,left_only,False,False,True,INVALID
P7187,8066,UPI,FAILED,-100.0,2025-12-21,,,left_only,False,False,False,INVALID
P7188,429,UPI,SUCCESS,2945.0,2025-12-24,,,left_only,False,False,True,INVALID
P7189,8728,CARD,SUCCESS,3766.0,2026-01-12,,,left_only,False,False,True,INVALID
P7190,4179,CARD,FAILED,,2025-12-30,,,left_only,False,False,False,INVALID
P7191,8266,COD,FAILED,3541.0,2025-12-18,,,left_only,False,False,False,INVALID
P7192,2072,CARD,SUCCESS,4017.0,2025-12-14,,,left_only,False,False,True,INVALID
P7193,8556,COD,SUCCESS,3616.0,2025-12-27,,,left_only,False,False,True,INVALID
P7194,5806,CARD,FAILED,4776.0,2026-01-08,,,left_only,False,False,False,INVALID
P7195,7344,COD,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P7196,5234,CARD,FAILED,4205.0,2025-12-18,,,left_only,False,False,False,INVALID
P7197,7070,UPI,FAILED,2276.0,2026-01-05,,,left_only,False,False,False,INVALID
P7198,2392,COD,FAILED,,2026-01-05,,,left_only,False,False,False,INVALID
P7199,3511,UPI,FAILED,,2025-12-21,2812.0,PENDING,both,True,False,False,INVALID
P7200,7850,UPI,FAILED,,2025-12-16,,,left_only,False,False,False,INVALID
P7201,1630,COD,SUCCESS,672.0,2025-12-27,,,left_only,False,False,True,INVALID
P7202,5048,COD,FAILED,-100.0,2025-12-24,,,left_only,False,False,False,INVALID
P7203,6387,CARD,SUCCESS,3740.0,2025-12-27,1313.0,PENDING,both,True,False,True,INVALID
P7204,3785,UPI,FAILED,-100.0,2026-01-12,,,left_only,False,False,False,INVALID
P7205,7504,COD,FAILED,1104.0,2025-12-19,,,left_only,False,False,False,INVALID
P7206,7400,UPI,SUCCESS,1289.0,2025-12-27,3578.0,,both,True,False,True,INVALID
P7207,5735,UPI,FAILED,3227.0,2025-12-19,1956.0,PENDING,both,True,False,False,INVALID
P7208,4535,COD,SUCCESS,-100.0,2025-12-24,,,left_only,False,False,True,INVALID
P7209,7542,CARD,SUCCESS,,2025-12-14,2284.0,PENDING,both,True,False,True,INVALID
P7210,9309,UPI,SUCCESS,-100.0,2025-12-14,2609.0,CANCELLED,both,True,False,True,INVALID
P7211,7461,CARD,FAILED,3277.0,2025-12-28,1977.0,CANCELLED,both,True,False,False,INVALID
P7212,8964,COD,FAILED,2329.0,2026-01-05,,,left_only,False,False,False,INVALID
P7213,3132,UPI,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P7214,5007,COD,FAILED,1142.0,2025-12-26,,,left_only,False,False,False,INVALID
P7215,5664,COD,SUCCESS,2514.0,2025-12-14,1964.0,APPROVED,both,True,False,True,INVALID
P7216,3906,COD,FAILED,4109.0,2026-01-10,,,left_only,False,False,False,INVALID
P7217,2659,CARD,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P7218,1471,CARD,SUCCESS,2301.0,2025-12-19,4792.0,CANCELLED,both,True,False,True,INVALID
P7219,943,UPI,SUCCESS,2038.0,2026-01-12,,,left_only,False,False,True,INVALID
P7220,4193,CARD,SUCCESS,3096.0,2026-01-03,,,left_only,False,False,True,INVALID
P7221,7720,UPI,SUCCESS,1745.0,2026-01-03,,,left_only,False,False,True,INVALID
P7222,9138,COD,FAILED,677.0,2026-01-12,1406.0,PENDING,both,True,False,False,INVALID
P7223,7967,UPI,FAILED,1029.0,2025-12-16,,,left_only,False,False,False,INVALID
P7224,2535,CARD,SUCCESS,2392.0,2026-01-01,,,left_only,False,False,True,INVALID
P7225,7463,CARD,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P7226,1794,UPI,SUCCESS,3237.0,2025-12-22,,,left_only,False,False,True,INVALID
P7227,1034,COD,SUCCESS,1880.0,2025-12-21,2806.0,APPROVED,both,True,False,True,INVALID
P7228,975,COD,SUCCESS,1442.0,2025-12-21,,,left_only,False,False,True,INVALID
P7229,2205,CARD,SUCCESS,1097.0,2025-12-24,583.0,APPROVED,both,True,False,True,INVALID
P7230,8006,COD,FAILED,,2026-01-05,634.0,APPROVED,both,True,False,False,INVALID
P7231,779,COD,SUCCESS,1366.0,2025-12-19,,,left_only,False,False,True,INVALID
P7232,3967,COD,SUCCESS,4015.0,2026-01-07,,,left_only,False,False,True,INVALID
P7233,3698,UPI,FAILED,4756.0,2025-12-31,,,left_only,False,False,False,INVALID
P7234,5820,CARD,FAILED,,2026-01-10,,,left_only,False,False,False,INVALID
P7235,8598,UPI,SUCCESS,4407.0,2025-12-28,,,left_only,False,False,True,INVALID
P7236,800,UPI,FAILED,2992.0,2025-12-22,,,left_only,False,False,False,INVALID
P7237,5849,UPI,FAILED,,2026-01-11,,,left_only,False,False,False,INVALID
P7238,5909,COD,FAILED,4161.0,2026-01-11,,,left_only,False,False,False,INVALID
P7239,2509,CARD,SUCCESS,3237.0,2026-01-09,,,left_only,False,False,True,INVALID
P7240,8550,UPI,SUCCESS,3420.0,2025-12-27,,,left_only,False,False,True,INVALID
P7241,468,UPI,SUCCESS,,2026-01-13,,,left_only,False,False,True,INVALID
P7242,4074,UPI,SUCCESS,,2026-01-02,2806.0,APPROVED,both,True,False,True,INVALID
P7243,6245,CARD,SUCCESS,1251.0,2026-01-04,3827.0,PENDING,both,True,False,True,INVALID
P7244,3478,UPI,SUCCESS,-100.0,2025-12-20,,,left_only,False,False,True,INVALID
P7245,4049,UPI,FAILED,4974.0,2026-01-05,4122.0,APPROVED,both,True,False,False,INVALID
P7246,8561,CARD,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P7247,2967,COD,SUCCESS,4169.0,2025-12-21,2139.0,PENDING,both,True,False,True,INVALID
P7248,8951,COD,FAILED,4335.0,2025-12-17,,,left_only,False,False,False,INVALID
P7249,7962,CARD,FAILED,3957.0,2026-01-12,,,left_only,False,False,False,INVALID
P7250,5319,CARD,FAILED,2407.0,2025-12-26,,,left_only,False,False,False,INVALID
P7251,9042,CARD,SUCCESS,,2026-01-06,,,left_only,False,False,True,INVALID
P7252,5445,UPI,SUCCESS,-100.0,2026-01-06,,,left_only,False,False,True,INVALID
P7253,9796,COD,SUCCESS,,2025-12-30,,,left_only,False,False,True,INVALID
P7254,3880,COD,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P7255,6751,UPI,FAILED,,2025-12-14,,,left_only,False,False,False,INVALID
P7256,3685,UPI,FAILED,2200.0,2025-12-22,,,left_only,False,False,False,INVALID
P7257,2438,UPI,SUCCESS,2296.0,2025-12-14,,,left_only,False,False,True,INVALID
P7258,9257,UPI,FAILED,,2025-12-23,,,left_only,False,False,False,INVALID
P7259,787,CARD,FAILED,2752.0,2026-01-12,,,left_only,False,False,False,INVALID
P7260,773,CARD,FAILED,,2026-01-07,,,left_only,False,False,False,INVALID
P7261,8346,COD,FAILED,-100.0,2026-01-04,,,left_only,False,False,False,INVALID
P7262,8387,CARD,SUCCESS,2217.0,2026-01-06,,,left_only,False,False,True,INVALID
P7263,7023,CARD,SUCCESS,-100.0,2025-12-29,,,left_only,False,False,True,INVALID
P7264,539,UPI,SUCCESS,1131.0,2025-12-28,,,left_only,False,False,True,INVALID
P7265,1739,COD,SUCCESS,799.0,2026-01-13,,,left_only,False,False,True,INVALID
P7266,8249,CARD,SUCCESS,4566.0,2025-12-26,1581.0,PENDING,both,True,False,True,INVALID
P7267,7639,UPI,SUCCESS,2672.0,2026-01-05,,,left_only,False,False,True,INVALID
P7268,451,COD,SUCCESS,3269.0,2025-12-24,,,left_only,False,False,True,INVALID
P7269,258,UPI,FAILED,2970.0,2026-01-02,,,left_only,False,False,False,INVALID
P7270,4370,UPI,FAILED,2406.0,2026-01-03,,,left_only,False,False,False,INVALID
P7271,4121,CARD,FAILED,-100.0,2026-01-12,,,left_only,False,False,False,INVALID
P7272,2434,CARD,SUCCESS,,2026-01-05,,,left_only,False,False,True,INVALID
P7273,8365,COD,SUCCESS,2501.0,2025-12-28,4773.0,APPROVED,both,True,False,True,INVALID
P7274,4533,CARD,SUCCESS,-100.0,2025-12-25,,,left_only,False,False,True,INVALID
P7275,412,UPI,FAILED,2474.0,2026-01-01,1736.0,APPROVED,both,True,False,False,INVALID
P7276,2230,UPI,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P7277,9953,COD,FAILED,4885.0,2025-12-22,,,left_only,False,False,False,INVALID
P7278,6335,UPI,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P7279,9273,COD,FAILED,,2025-12-16,3122.0,APPROVED,both,True,False,False,INVALID
P7280,1948,CARD,SUCCESS,1906.0,2026-01-04,,,left_only,False,False,True,INVALID
P7281,2746,UPI,SUCCESS,766.0,2025-12-27,,,left_only,False,False,True,INVALID
P7282,5334,CARD,SUCCESS,,2026-01-12,,,left_only,False,False,True,INVALID
P7283,4705,UPI,FAILED,4288.0,2025-12-21,,,left_only,False,False,False,INVALID
P7284,3471,COD,SUCCESS,,2026-01-11,,,left_only,False,False,True,INVALID
P7285,7515,UPI,SUCCESS,-100.0,2026-01-01,3608.0,PENDING,both,True,False,True,INVALID
P7286,980,COD,FAILED,4718.0,2026-01-13,,,left_only,False,False,False,INVALID
P7287,2822,COD,SUCCESS,3932.0,2025-12-16,,,left_only,False,False,True,INVALID
P7288,4974,UPI,SUCCESS,-100.0,2026-01-02,,,left_only,False,False,True,INVALID
P7289,3281,COD,FAILED,3895.0,2026-01-09,,,left_only,False,False,False,INVALID
P7290,8275,CARD,SUCCESS,588.0,2026-01-08,,,left_only,False,False,True,INVALID
P7291,5383,UPI,FAILED,,2026-01-12,,,left_only,False,False,False,INVALID
P7292,3827,CARD,FAILED,,2026-01-01,,,left_only,False,False,False,INVALID
P7293,5922,COD,SUCCESS,4811.0,2025-12-25,,,left_only,False,False,True,INVALID
P7294,2599,UPI,SUCCESS,-100.0,2025-12-26,,,left_only,False,False,True,INVALID
P7295,2400,UPI,SUCCESS,,2025-12-17,,,left_only,False,False,True,INVALID
P7296,5146,CARD,SUCCESS,-100.0,2026-01-09,,,left_only,False,False,True,INVALID
P7297,9655,COD,SUCCESS,3413.0,2025-12-21,,,left_only,False,False,True,INVALID
P7298,9450,UPI,FAILED,3328.0,2025-12-28,,,left_only,False,False,False,INVALID
P7299,8512,COD,FAILED,,2025-12-22,,,left_only,False,False,False,INVALID
P7300,2706,CARD,SUCCESS,1075.0,2025-12-24,,,left_only,False,False,True,INVALID
P7301,2188,UPI,FAILED,3208.0,2026-01-13,,,left_only,False,False,False,INVALID
P7302,7846,UPI,FAILED,,2025-12-20,,,left_only,False,False,False,INVALID
P7303,5590,CARD,FAILED,1242.0,2025-12-26,3238.0,CANCELLED,both,True,False,False,INVALID
P7304,3384,CARD,SUCCESS,,2025-12-30,969.0,PENDING,both,True,False,True,INVALID
P7305,961,CARD,SUCCESS,-100.0,2026-01-11,,,left_only,False,False,True,INVALID
P7306,4960,CARD,SUCCESS,4586.0,2026-01-02,,,left_only,False,False,True,INVALID
P7307,2465,COD,SUCCESS,-100.0,2025-12-19,,,left_only,False,False,True,INVALID
P7308,1485,COD,SUCCESS,2797.0,2025-12-26,,,left_only,False,False,True,INVALID
P7309,6220,COD,FAILED,-100.0,2026-01-06,,,left_only,False,False,False,INVALID
P7310,594,CARD,FAILED,4965.0,2025-12-31,,,left_only,False,False,False,INVALID
P7311,9889,UPI,SUCCESS,,2026-01-09,2157.0,CANCELLED,both,True,False,True,INVALID
P7312,9271,CARD,FAILED,2421.0,2025-12-18,,,left_only,False,False,False,INVALID
P7313,3955,UPI,FAILED,3438.0,2025-12-21,,,left_only,False,False,False,INVALID
P7314,1880,UPI,SUCCESS,,2026-01-05,4331.0,PENDING,both,True,False,True,INVALID
P7315,498,UPI,SUCCESS,,2025-12-27,1066.0,PENDING,both,True,False,True,INVALID
P7316,5549,CARD,FAILED,845.0,2026-01-06,850.0,,both,True,False,False,INVALID
P7317,3034,UPI,SUCCESS,3370.0,2026-01-08,3815.0,APPROVED,both,True,False,True,INVALID
P7318,585,UPI,SUCCESS,623.0,2025-12-28,,,left_only,False,False,True,INVALID
P7319,7266,CARD,FAILED,,2025-12-26,,,left_only,False,False,False,INVALID
P7320,6487,UPI,FAILED,2464.0,2025-12-18,3680.0,PENDING,both,True,False,False,INVALID
P7321,7519,COD,SUCCESS,,2025-12-20,3106.0,,both,True,False,True,INVALID
P7322,9576,UPI,SUCCESS,-100.0,2025-12-18,,,left_only,False,False,True,INVALID
P7323,5307,COD,FAILED,,2026-01-09,,,left_only,False,False,False,INVALID
P7324,5176,COD,SUCCESS,2520.0,2025-12-22,,,left_only,False,False,True,INVALID
P7325,1447,COD,SUCCESS,-100.0,2025-12-30,3685.0,CANCELLED,both,True,False,True,INVALID
P7326,9878,COD,FAILED,4316.0,2025-12-19,2896.0,PENDING,both,True,False,False,INVALID
P7327,5620,COD,FAILED,4897.0,2025-12-25,,,left_only,False,False,False,INVALID
P7328,1757,CARD,FAILED,,2025-12-30,,,left_only,False,False,False,INVALID
P7329,8425,CARD,SUCCESS,3589.0,2025-12-18,,,left_only,False,False,True,INVALID
P7330,1757,CARD,SUCCESS,,2026-01-07,,,left_only,False,False,True,INVALID
P7331,8930,COD,SUCCESS,-100.0,2026-01-10,,,left_only,False,False,True,INVALID
P7332,3430,UPI,SUCCESS,,2026-01-01,,,left_only,False,False,True,INVALID
P7333,8313,CARD,SUCCESS,-100.0,2026-01-07,,,left_only,False,False,True,INVALID
P7334,9828,COD,SUCCESS,-100.0,2026-01-13,,,left_only,False,False,True,INVALID
P7335,6829,CARD,FAILED,-100.0,2025-12-20,,,left_only,False,False,False,INVALID
P7336,7878,CARD,SUCCESS,2830.0,2026-01-04,,,left_only,False,False,True,INVALID
P7337,3377,COD,FAILED,-100.0,2026-01-01,,,left_only,False,False,False,INVALID
P7338,2518,UPI,FAILED,935.0,2025-12-21,,,left_only,False,False,False,INVALID
P7339,1020,CARD,FAILED,-100.0,2025-12-16,1177.0,APPROVED,both,True,False,False,INVALID
P7340,7032,CARD,SUCCESS,-100.0,2026-01-12,,,left_only,False,False,True,INVALID
P7341,4228,COD,FAILED,-100.0,2026-01-04,,,left_only,False,False,False,INVALID
P7342,7975,UPI,FAILED,-100.0,2025-12-22,556.0,APPROVED,both,True,False,False,INVALID
P7343,4578,COD,SUCCESS,4552.0,2025-12-21,,,left_only,False,False,True,INVALID
P7344,5829,CARD,FAILED,3335.0,2026-01-10,1722.0,APPROVED,both,True,False,False,INVALID
P7345,2573,COD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P7346,130,CARD,FAILED,,2026-01-06,,,left_only,False,False,False,INVALID
P7347,587,COD,FAILED,-100.0,2026-01-03,,,left_only,False,False,False,INVALID
P7348,9919,CARD,FAILED,-100.0,2026-01-13,,,left_only,False,False,False,INVALID
P7349,7702,COD,SUCCESS,-100.0,2025-12-22,,,left_only,False,False,True,INVALID
P7350,4971,UPI,SUCCESS,3787.0,2025-12-16,,,left_only,False,False,True,INVALID
P7351,8529,COD,SUCCESS,-100.0,2025-12-14,,,left_only,False,False,True,INVALID
P7352,3288,COD,FAILED,3617.0,2026-01-09,,,left_only,False,False,False,INVALID
P7353,1227,UPI,FAILED,2814.0,2025-12-31,,,left_only,False,False,False,INVALID
P7354,8101,CARD,SUCCESS,,2026-01-03,,,left_only,False,False,True,INVALID
P7355,6696,CARD,SUCCESS,3469.0,2025-12-19,3826.0,PENDING,both,True,False,True,INVALID
P7356,2959,UPI,FAILED,4301.0,2026-01-05,,,left_only,False,False,False,INVALID
P7357,9969,COD,FAILED,-100.0,2025-12-17,,,left_only,False,False,False,INVALID
P7358,8390,CARD,SUCCESS,3130.0,2026-01-05,,,left_only,False,False,True,INVALID
P7359,8184,COD,FAILED,2341.0,2026-01-01,,,left_only,False,False,False,INVALID
P7360,7090,COD,FAILED,2507.0,2026-01-07,,,left_only,False,False,False,INVALID
P7361,4856,UPI,SUCCESS,1666.0,2026-01-13,,,left_only,False,False,True,INVALID
P7362,9655,COD,SUCCESS,-100.0,2025-12-16,,,left_only,False,False,True,INVALID
P7363,4184,COD,SUCCESS,,2025-12-25,3242.0,PENDING,both,True,False,True,INVALID
P7364,464,UPI,FAILED,-100.0,2026-01-05,,,left_only,False,False,False,INVALID
P7365,4633,COD,SUCCESS,,2026-01-02,2501.0,APPROVED,both,True,False,True,INVALID
P7366,4232,CARD,SUCCESS,,2025-12-20,,,left_only,False,False,True,INVALID
P7367,9900,COD,SUCCESS,2240.0,2025-12-31,,,left_only,False,False,True,INVALID
P7368,3213,UPI,SUCCESS,3060.0,2025-12-21,,,left_only,False,False,True,INVALID
P7369,9762,UPI,SUCCESS,4289.0,2025-12-17,4884.0,,both,True,False,True,INVALID
P7370,6501,UPI,SUCCESS,-100.0,2025-12-21,1921.0,PENDING,both,True,False,True,INVALID
P7371,2581,UPI,FAILED,-100.0,2026-01-08,,,left_only,False,False,False,INVALID
P7372,9340,COD,FAILED,,2026-01-04,,,left_only,False,False,False,INVALID
P7373,1667,COD,SUCCESS,1003.0,2025-12-18,,,left_only,False,False,True,INVALID
P7374,6773,CARD,SUCCESS,,2025-12-22,,,left_only,False,False,True,INVALID
P7375,6781,COD,SUCCESS,-100.0,2025-12-31,,,left_only,False,False,True,INVALID
P7376,9772,COD,FAILED,903.0,2025-12-14,4486.0,PENDING,both,True,False,False,INVALID
P7377,7979,UPI,FAILED,-100.0,2025-12-27,4726.0,APPROVED,both,True,False,False,INVALID
P7378,138,COD,SUCCESS,,2025-12-20,,,left_only,False,False,True,INVALID
P7379,4681,CARD,FAILED,-100.0,2025-12-27,1100.0,PENDING,both,True,False,False,INVALID
P7380,450,COD,FAILED,2525.0,2026-01-12,,,left_only,False,False,False,INVALID
P7381,719,COD,SUCCESS,-100.0,2025-12-31,,,left_only,False,False,True,INVALID
P7382,2094,CARD,FAILED,,2025-12-25,,,left_only,False,False,False,INVALID
P7383,7748,UPI,FAILED,-100.0,2025-12-14,,,left_only,False,False,False,INVALID
P7384,5626,CARD,SUCCESS,4616.0,2025-12-30,,,left_only,False,False,True,INVALID
P7385,6008,UPI,FAILED,,2026-01-08,3224.0,PENDING,both,True,False,False,INVALID
P7386,9863,UPI,FAILED,1740.0,2025-12-20,,,left_only,False,False,False,INVALID
P7387,8844,COD,FAILED,,2026-01-12,,,left_only,False,False,False,INVALID
P7388,7524,UPI,FAILED,-100.0,2025-12-19,,,left_only,False,False,False,INVALID
P7389,4612,CARD,SUCCESS,,2025-12-31,,,left_only,False,False,True,INVALID
