payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
P6703,9763,UPI,FAILED,4090.0,2025-12-23
P6707,1206,UPI,FAILED,4009.0,2025-12-30
P6711,7572,CARD,SUCCESS,4215.0,2025-12-24
P6722,2168,UPI,SUCCESS,4108.0,2025-12-23
P6724,7407,UPI,FAILED,4442.0,2025-12-30
P6725,6237,UPI,FAILED,776.0,2025-12-18
P6726,6122,CARD,SUCCESS,4426.0,2025-12-20
P6728,6257,COD,SUCCESS,2085.0,2025-12-25
P6729,6160,CARD,SUCCESS,709.0,2025-12-26
P6730,9838,CARD,FAILED,2475.0,2025-12-25
P6732,4212,UPI,FAILED,3707.0,2025-12-22
P6733,4922,COD,FAILED,2509.0,2026-01-07
P6740,5520,UPI,SUCCESS,3825.0,2025-12-19
P6743,1061,COD,FAILED,4083.0,2026-01-09
P6744,3875,UPI,SUCCESS,508.0,2025-12-25
P6750,4461,CARD,SUCCESS,3454.0,2026-01-07
P6751,249,UPI,FAILED,2913.0,2025-12-30
P6753,2390,COD,SUCCESS,1126.0,2025-12-25
P6754,6959,CARD,FAILED,3823.0,2025-12-17
P6758,2509,CARD,SUCCESS,4722.0,2025-12-25
P6762,1830,CARD,SUCCESS,1686.0,2025-12-29
P6767,5436,COD,FAILED,4380.0,2025-12-23
P6768,8522,COD,SUCCESS,3121.0,2026-01-01
P6769,1663,COD,FAILED,1783.0,2026-01-12
P6771,692,COD,SUCCESS,3618.0,2026-01-02
P6772,1943,UPI,SUCCESS,4065.0,2025-12-24
P6773,3936,UPI,FAILED,3985.0,2026-01-07
P6777,5477,UPI,SUCCESS,4502.0,2025-12-29
P6778,7963,COD,FAILED,645.0,2026-01-01
P6779,6924,UPI,FAILED,4938.0,2026-01-12
P6780,622,COD,SUCCESS,1964.0,2025-12-15
P6781,8734,COD,FAILED,832.0,2025-12-30
P6786,2861,UPI,FAILED,4953.0,2025-12-16
P6787,2764,COD,SUCCESS,2465.0,2025-12-16
P6788,6679,COD,FAILED,1314.0,2025-12-29
P6789,3971,UPI,SUCCESS,4504.0,2025-12-17
P6790,1487,COD,SUCCESS,4619.0,2025-12-25
P6791,373,CARD,FAILED,4109.0,2025-12-27
P6792,2252,UPI,FAILED,1993.0,2025-12-29
P6794,2040,UPI,FAILED,4793.0,2025-12-29
P6796,5915,UPI,FAILED,4241.0,2025-12-29
P6797,9144,UPI,SUCCESS,3336.0,2026-01-02
P6798,9890,CARD,FAILED,2373.0,2025-12-18
P6799,5729,COD,SUCCESS,2299.0,2025-12-31
P6800,264,CARD,SUCCESS,3495.0,2025-12-31
P6803,8066,COD,FAILED,3462.0,2025-12-28
P6804,8985,COD,SUCCESS,2234.0,2025-12-21
P6812,5630,CARD,FAILED,2899.0,2025-12-21
P6816,1774,UPI,SUCCESS,673.0,2025-12-29
P6817,4402,CARD,SUCCESS,1779.0,2026-01-03
P6819,9862,COD,FAILED,2022.0,2026-01-12
P6822,3161,UPI,FAILED,3623.0,2026-01-07
P6823,1726,COD,SUCCESS,4867.0,2025-12-20
P6825,2933,COD,SUCCESS,4009.0,2026-01-07
P6827,185,COD,FAILED,1060.0,2026-01-05
P6831,2652,CARD,SUCCESS,4878.0,2026-01-13
P6835,799,COD,FAILED,3765.0,2026-01-10
P6836,725,CARD,FAILED,1029.0,2025-12-16
P6838,6095,COD,FAILED,3108.0,2026-01-04
P6839,6763,UPI,FAILED,2530.0,2025-12-31
P6841,3869,UPI,FAILED,980.0,2025-12-22
P6843,5210,CARD,FAILED,1694.0,2025-12-25
P6846,9239,CARD,SUCCESS,775.0,2025-12-20
P6847,33,COD,SUCCESS,4626.0,2026-01-03
P6849,9137,COD,SUCCESS,3444.0,2026-01-09
P6850,1491,UPI,FAILED,978.0,2026-01-07
P6854,4949,CARD,SUCCESS,1919.0,2025-12-30
P6855,8776,UPI,SUCCESS,1588.0,2025-12-17
P6858,5305,COD,FAILED,3443.0,2026-01-10
P6859,4427,CARD,FAILED,1036.0,2025-12-28
P6860,5219,CARD,SUCCESS,4619.0,2026-01-05
P6861,466,UPI,FAILED,3664.0,2025-12-21
P6863,6132,CARD,FAILED,1592.0,2025-12-21
P6864,9854,COD,SUCCESS,4806.0,2026-01-05
P6866,6995,COD,SUCCESS,1576.0,2025-12-21
P6869,805,CARD,SUCCESS,1002.0,2026-01-12
P6875,7911,COD,FAILED,1848.0,2026-01-12
P6876,6008,UPI,SUCCESS,1052.0,2025-12-28
P6877,923,COD,FAILED,3082.0,2026-01-10
P6878,6089,COD,SUCCESS,4037.0,2025-12-16
P6879,6392,UPI,SUCCESS,1119.0,2026-01-02
P6881,8929,COD,SUCCESS,4565.0,2025-12-25
P6882,6119,COD,FAILED,745.0,2025-12-29
P6884,8503,UPI,SUCCESS,842.0,2026-01-08
P6885,3180,UPI,SUCCESS,3920.0,2025-12-15
P6891,1772,COD,FAILED,2108.0,2026-01-02
P6892,316,COD,SUCCESS,3868.0,2025-12-28
P6895,2834,UPI,FAILED,2994.0,2026-01-01
P6898,7184,UPI,SUCCESS,1359.0,2026-01-13
P6901,2471,COD,FAILED,3437.0,2025-12-15
P6902,643,CARD,FAILED,4273.0,2026-01-05
P6903,8865,UPI,SUCCESS,2007.0,2026-01-06
P6905,3805,COD,SUCCESS,780.0,2025-12-27
P6908,844,CARD,SUCCESS,3071.0,2025-12-26
P6913,9988,UPI,FAILED,645.0,2026-01-01
P6914,5384,CARD,SUCCESS,1048.0,2025-12-25
P6916,8000,CARD,SUCCESS,2468.0,2025-12-28
P6917,306,CARD,SUCCESS,1797.0,2025-12-20
P6918,1405,COD,FAILED,3758.0,2025-12-24
P6919,6908,COD,FAILED,4014.0,2025-12-27
P6920,6638,COD,FAILED,1538.0,2026-01-11
P6922,5017,COD,FAILED,3464.0,2026-01-10
P6923,481,UPI,FAILED,1939.0,2025-12-18
P6924,9622,UPI,FAILED,4557.0,2026-01-07
P6925,2072,COD,SUCCESS,1718.0,2026-01-04
P6928,6619,UPI,FAILED,1726.0,2025-12-19
P6931,7329,UPI,SUCCESS,1365.0,2026-01-01
P6932,5133,COD,SUCCESS,2117.0,2025-12-29
P6933,7756,CARD,FAILED,1976.0,2026-01-06
P6935,4691,CARD,FAILED,2386.0,2025-12-15
P6939,3410,UPI,FAILED,4032.0,2025-12-23
P6942,561,COD,FAILED,2975.0,2025-12-30
P6944,2115,COD,SUCCESS,4993.0,2026-01-08
P6945,8472,COD,FAILED,748.0,2025-12-20
P6946,8074,CARD,SUCCESS,3549.0,2025-12-21
P6947,2836,UPI,FAILED,3927.0,2025-12-16
P6949,6733,UPI,FAILED,675.0,2026-01-08
P6952,4038,CARD,SUCCESS,2026.0,2025-12-28
P6953,5084,UPI,SUCCESS,4220.0,2025-12-25
P6954,6074,UPI,FAILED,3710.0,2026-01-07
P6955,3259,COD,FAILED,1911.0,2026-01-04
P6956,9370,CARD,FAILED,3475.0,2025-12-19
P6959,8609,CARD,FAILED,3618.0,2026-01-07
P6960,7580,COD,FAILED,622.0,2025-12-26
P6961,7505,UPI,FAILED,1775.0,2025-12-20
P6962,7117,COD,SUCCESS,2737.0,2026-01-01
P6963,2175,UPI,FAILED,1456.0,2025-12-27
P6967,4662,CARD,FAILED,1194.0,2026-01-12
P6968,9982,COD,FAILED,4768.0,2026-01-05
P6969,830,UPI,FAILED,2090.0,2025-12-30
P6972,3558,COD,SUCCESS,4332.0,2026-01-08
P6977,231,COD,SUCCESS,3115.0,2025-12-16
P6978,9820,CARD,SUCCESS,2953.0,2026-01-03
P6979,1568,CARD,SUCCESS,946.0,2026-01-12
P6981,6723,UPI,FAILED,2098.0,2026-01-05
P6982,562,CARD,FAILED,995.0,2026-01-01
P6985,2666,UPI,SUCCESS,4996.0,2025-12-22
P6992,7652,CARD,SUCCESS,1430.0,2025-12-28
P6993,5674,UPI,FAILED,3572.0,2026-01-09
P6994,6244,CARD,SUCCESS,508.0,2026-01-04
P6995,1266,CARD,FAILED,847.0,2026-01-06
P6997,7693,CARD,SUCCESS,3851.0,2025-12-27
P6998,548,CARD,SUCCESS,3430.0,2026-01-10
P6999,107,COD,FAILED,928.0,2026-01-10
P7000,9232,UPI,SUCCESS,2774.0,2026-01-10
P7001,6533,CARD,SUCCESS,2419.0,2025-12-24
P7003,3076,COD,FAILED,2576.0,2026-01-10
P7006,2992,UPI,SUCCESS,3466.0,2025-12-26
P7009,1540,UPI,FAILED,2885.0,2025-12-30
P7012,4774,COD,FAILED,989.0,2025-12-28
P7014,1529,UPI,FAILED,2303.0,2025-12-19
P7015,9729,CARD,FAILED,2316.0,2025-12-18
P7016,8473,UPI,SUCCESS,1733.0,2026-01-10
P7020,3785,CARD,FAILED,2997.0,2025-12-31
P7023,5236,CARD,SUCCESS,2111.0,2025-12-29
P7024,3724,COD,SUCCESS,1600.0,2026-01-06
P7026,2513,COD,SUCCESS,1594.0,2025-12-20
P7029,7868,CARD,SUCCESS,4717.0,2025-12-22
P7031,5792,CARD,SUCCESS,4980.0,2025-12-17
P7035,1184,UPI,SUCCESS,4285.0,2025-12-31
P7036,5329,UPI,SUCCESS,2049.0,2026-01-05
P7040,7768,CARD,FAILED,4490.0,2026-01-10
P7042,5518,CARD,FAILED,2444.0,2025-12-15
P7044,3651,CARD,SUCCESS,4651.0,2025-12-15
P7045,4402,COD,SUCCESS,2636.0,2026-01-11
P7047,7603,CARD,SUCCESS,3333.0,2025-12-22
P7048,1041,UPI,FAILED,2761.0,2026-01-13
P7049,4059,UPI,FAILED,976.0,2026-01-03
P7050,8356,UPI,SUCCESS,1217.0,2025-12-28
P7051,9310,CARD,SUCCESS,4986.0,2025-12-16
P7052,1787,COD,SUCCESS,2529.0,2026-01-13
P7057,6285,COD,SUCCESS,1974.0,2025-12-24
P7058,9371,UPI,FAILED,1307.0,2025-12-16
P7059,3951,COD,SUCCESS,676.0,2025-12-24
P7060,9988,CARD,SUCCESS,2007.0,2025-12-27
P7061,9286,UPI,SUCCESS,4292.0,2026-01-01
P7062,5700,COD,SUCCESS,2972.0,2025-12-15
P7063,2847,UPI,FAILED,1328.0,2026-01-08
P7071,6854,UPI,SUCCESS,822.0,2025-12-28
P7073,8742,CARD,SUCCESS,4961.0,2025-12-22
P7075,544,COD,SUCCESS,2479.0,2025-12-24
P7076,2678,COD,SUCCESS,523.0,2025-12-24
P7078,8368,COD,FAILED,546.0,2026-01-06
P7079,2524,UPI,FAILED,1511.0,2025-12-20
P7080,8536,UPI,FAILED,4629.0,2025-12-15
P7082,8442,CARD,SUCCESS,2050.0,2025-12-30
P7083,4031,COD,FAILED,3537.0,2025-12-31
P7084,8073,CARD,SUCCESS,2529.0,2025-12-21
P7086,3007,CARD,SUCCESS,2815.0,2025-12-24
P7088,1450,COD,FAILED,1517.0,2026-01-10
P7092,7848,CARD,SUCCESS,4943.0,2026-01-05
P7093,1804,CARD,SUCCESS,4122.0,2025-12-28
P7094,6889,COD,FAILED,3308.0,2026-01-01
P7095,2887,UPI,FAILED,3722.0,2026-01-01
P7096,3344,COD,SUCCESS,2854.0,2026-01-13
P7098,2968,UPI,SUCCESS,1148.0,2025-12-25
P7101,4946,CARD,SUCCESS,1942.0,2025-12-16
P7103,3659,COD,SUCCESS,912.0,2026-01-07
P7104,5475,CARD,SUCCESS,2611.0,2026-01-11
P7105,3584,COD,SUCCESS,773.0,2025-12-21
P7106,6552,CARD,FAILED,1566.0,2025-12-30
P7107,6268,COD,SUCCESS,4860.0,2025-12-24
P7110,3893,CARD,FAILED,3830.0,2026-01-09
P7111,9945,COD,FAILED,1947.0,2026-01-01
P7113,5467,COD,FAILED,3910.0,2025-12-23
P7117,1452,CARD,SUCCESS,4006.0,2025-12-30
P7120,1108,COD,FAILED,2633.0,2025-12-28
P7123,3181,UPI,SUCCESS,1546.0,2025-12-19
P7124,9635,COD,FAILED,727.0,2025-12-28
P7129,8931,CARD,FAILED,1783.0,2025-12-18
P7133,8767,UPI,SUCCESS,591.0,2025-12-19
P7134,4356,UPI,FAILED,1672.0,2026-01-04
P7137,3085,COD,SUCCESS,3958.0,2026-01-06
P7144,7150,COD,SUCCESS,2016.0,2025-12-17
P7145,8408,CARD,SUCCESS,2207.0,2026-01-01
P7146,1571,COD,SUCCESS,1847.0,2025-12-19
P7149,3950,UPI,FAILED,3246.0,2026-01-02
P7152,9103,UPI,SUCCESS,1483.0,2025-12-21
P7153,5137,UPI,SUCCESS,4276.0,2025-12-20
P7156,1249,UPI,SUCCESS,2289.0,2025-12-22
P7157,5467,CARD,FAILED,3747.0,2026-01-13
P7158,1102,CARD,FAILED,2617.0,2025-12-15
P7159,7571,CARD,SUCCESS,2326.0,2025-12-22
P7160,7785,COD,SUCCESS,853.0,2025-12-26
P7162,6940,COD,FAILED,2492.0,2026-01-08
P7164,9282,UPI,SUCCESS,4695.0,2025-12-17
P7167,7287,UPI,FAILED,3926.0,2026-01-13
P7170,5842,COD,FAILED,517.0,2025-12-16
P7171,1668,COD,FAILED,3786.0,2025-12-14
P7172,792,COD,FAILED,2654.0,2025-12-14
P7173,2775,UPI,SUCCESS,1864.0,2026-01-12
P7174,2003,CARD,SUCCESS,1242.0,2025-12-26
P7177,4817,CARD,FAILED,2075.0,2026-01-06
P7181,5183,COD,SUCCESS,2603.0,2026-01-01
P7182,7892,UPI,FAILED,3466.0,2025-12-17
P7188,429,UPI,SUCCESS,2945.0,2025-12-24
P7189,8728,CARD,SUCCESS,3766.0,2026-01-12
P7191,8266,COD,FAILED,3541.0,2025-12-18
P7192,2072,CARD,SUCCESS,4017.0,2025-12-14
P7193,8556,COD,SUCCESS,3616.0,2025-12-27
P7194,5806,CARD,FAILED,4776.0,2026-01-08
P7196,5234,CARD,FAILED,4205.0,2025-12-18
P7197,7070,UPI,FAILED,2276.0,2026-01-05
P7201,1630,COD,SUCCESS,672.0,2025-12-27
P7203,6387,CARD,SUCCESS,3740.0,2025-12-27
P7205,7504,COD,FAILED,1104.0,2025-12-19
P7206,7400,UPI,SUCCESS,1289.0,2025-12-27
P7207,5735,UPI,FAILED,3227.0,2025-12-19
P7211,7461,CARD,FAILED,3277.0,2025-12-28
P7212,8964,COD,FAILED,2329.0,2026-01-05
P7214,5007,COD,FAILED,1142.0,2025-12-26
P7215,5664,COD,SUCCESS,2514.0,2025-12-14
P7216,3906,COD,FAILED,4109.0,2026-01-10
P7218,1471,CARD,SUCCESS,2301.0,2025-12-19
P7219,943,UPI,SUCCESS,2038.0,2026-01-12
P7220,4193,CARD,SUCCESS,3096.0,2026-01-03
P7221,7720,UPI,SUCCESS,1745.0,2026-01-03
P7222,9138,COD,FAILED,677.0,2026-01-12
P7223,7967,UPI,FAILED,1029.0,2025-12-16
P7224,2535,CARD,SUCCESS,2392.0,2026-01-01
P7226,1794,UPI,SUCCESS,3237.0,2025-12-22
P7227,1034,COD,SUCCESS,1880.0,2025-12-21
P7228,975,COD,SUCCESS,1442.0,2025-12-21
P7229,2205,CARD,SUCCESS,1097.0,2025-12-24
P7231,779,COD,SUCCESS,1366.0,2025-12-19
P7232,3967,COD,SUCCESS,4015.0,2026-01-07
P7233,3698,UPI,FAILED,4756.0,2025-12-31
P7235,8598,UPI,SUCCESS,4407.0,2025-12-28
P7236,800,UPI,FAILED,2992.0,2025-12-22
P7238,5909,COD,FAILED,4161.0,2026-01-11
P7239,2509,CARD,SUCCESS,3237.0,2026-01-09
P7240,8550,UPI,SUCCESS,3420.0,2025-12-27
P7243,6245,CARD,SUCCESS,1251.0,2026-01-04
P7245,4049,UPI,FAILED,4974.0,2026-01-05
P7247,2967,COD,SUCCESS,4169.0,2025-12-21
P7248,8951,COD,FAILED,4335.0,2025-12-17
P7249,7962,CARD,FAILED,3957.0,2026-01-12
P7250,5319,CARD,FAILED,2407.0,2025-12-26
P7256,3685,UPI,FAILED,2200.0,2025-12-22
P7257,2438,UPI,SUCCESS,2296.0,2025-12-14
P7259,787,CARD,FAILED,2752.0,2026-01-12
P7262,8387,CARD,SUCCESS,2217.0,2026-01-06
P7264,539,UPI,SUCCESS,1131.0,2025-12-28
P7265,1739,COD,SUCCESS,799.0,2026-01-13
P7266,8249,CARD,SUCCESS,4566.0,2025-12-26
P7267,7639,UPI,SUCCESS,2672.0,2026-01-05
P7268,451,COD,SUCCESS,3269.0,2025-12-24
P7269,258,UPI,FAILED,2970.0,2026-01-02
P7270,4370,UPI,FAILED,2406.0,2026-01-03
P7273,8365,COD,SUCCESS,2501.0,2025-12-28
P7275,412,UPI,FAILED,2474.0,2026-01-01
P7277,9953,COD,FAILED,4885.0,2025-12-22
P7280,1948,CARD,SUCCESS,1906.0,2026-01-04
P7281,2746,UPI,SUCCESS,766.0,2025-12-27
P7283,4705,UPI,FAILED,4288.0,2025-12-21
P7286,980,COD,FAILED,4718.0,2026-01-13
P7287,2822,COD,SUCCESS,3932.0,2025-12-16
P7289,3281,COD,FAILED,3895.0,2026-01-09
P7290,8275,CARD,SUCCESS,588.0,2026-01-08
P7293,5922,COD,SUCCESS,4811.0,2025-12-25
P7297,9655,COD,SUCCESS,3413.0,2025-12-21
P7298,9450,UPI,FAILED,3328.0,2025-12-28
P7300,2706,CARD,SUCCESS,1075.0,2025-12-24
P7301,2188,UPI,FAILED,3208.0,2026-01-13
P7303,5590,CARD,FAILED,1242.0,2025-12-26
P7306,4960,CARD,SUCCESS,4586.0,2026-01-02
P7308,1485,COD,SUCCESS,2797.0,2025-12-26
P7310,594,CARD,FAILED,4965.0,2025-12-31
P7312,9271,CARD,FAILED,2421.0,2025-12-18
P7313,3955,UPI,FAILED,3438.0,2025-12-21
P7316,5549,CARD,FAILED,845.0,2026-01-06
P7317,3034,UPI,SUCCESS,3370.0,2026-01-08
P7318,585,UPI,SUCCESS,623.0,2025-12-28
P7320,6487,UPI,FAILED,2464.0,2025-12-18
P7324,5176,COD,SUCCESS,2520.0,2025-12-22
P7326,9878,COD,FAILED,4316.0,2025-12-19
P7327,5620,COD,FAILED,4897.0,2025-12-25
P7329,8425,CARD,SUCCESS,3589.0,2025-12-18
P7336,7878,CARD,SUCCESS,2830.0,2026-01-04
P7338,2518,UPI,FAILED,935.0,2025-12-21
P7343,4578,COD,SUCCESS,4552.0,2025-12-21
P7344,5829,CARD,FAILED,3335.0,2026-01-10
P7350,4971,UPI,SUCCESS,3787.0,2025-12-16
P7352,3288,COD,FAILED,3617.0,2026-01-09
P7353,1227,UPI,FAILED,2814.0,2025-12-31
P7355,6696,CARD,SUCCESS,3469.0,2025-12-19
P7356,2959,UPI,FAILED,4301.0,2026-01-05
P7358,8390,CARD,SUCCESS,3130.0,2026-01-05
P7359,8184,COD,FAILED,2341.0,2026-01-01
P7360,7090,COD,FAILED,2507.0,2026-01-07
P7361,4856,UPI,SUCCESS,1666.0,2026-01-13
P7367,9900,COD,SUCCESS,2240.0,2025-12-31
P7368,3213,UPI,SUCCESS,3060.0,2025-12-21
P7369,9762,UPI,SUCCESS,4289.0,2025-12-17
P7373,1667,COD,SUCCESS,1003.0,2025-12-18
P7376,9772,COD,FAILED,903.0,2025-12-14
P7380,450,COD,FAILED,2525.0,2026-01-12
P7384,5626,CARD,SUCCESS,4616.0,2025-12-30
P7386,9863,UPI,FAILED,1740.0,2025-12-20
P7390,1844,UPI,SUCCESS,872.0,2026-01-08
P7393,8411,COD,SUCCESS,2902.0,2026-01-10
P7397,1351,COD,FAILED,4895.0,2026-01-02
P7398,2370,UPI,FAILED,4127.0,2025-12-30
P7402,6251,CARD,FAILED,3225.0,2026-01-02
P7403,3120,COD,SUCCESS,2824.0,2025-12-29
P7404,8674,COD,FAILED,2820.0,2025-12-22
P7406,8465,CARD,SUCCESS,3097.0,2025-12-27
P7411,1995,CARD,FAILED,2643.0,2026-01-07
P7413,6546,CARD,SUCCESS,2057.0,2025-12-24
P7417,8485,COD,FAILED,1575.0,2025-12-14
P7418,225,COD,SUCCESS,1800.0,2026-01-09
P7420,7498,UPI,FAILED,3506.0,2026-01-09
P7421,137,UPI,SUCCESS,3505.0,2025-12-22
P7425,2532,UPI,SUCCESS,1196.0,2025-12-17
P7427,5081,COD,FAILED,3213.0,2026-01-04
P7429,9343,COD,SUCCESS,2681.0,2025-12-31
P7431,9517,CARD,FAILED,1999.0,2026-01-13
P7432,2284,CARD,SUCCESS,1918.0,2025-12-20
P7433,1090,UPI,FAILED,987.0,2025-12-14
P7434,667,UPI,SUCCESS,4099.0,2025-12-14
P7437,3671,UPI,SUCCESS,845.0,2026-01-01
P7438,9986,UPI,SUCCESS,2625.0,2026-01-02
P7440,4399,CARD,SUCCESS,2726.0,2026-01-01
P7441,9335,CARD,FAILED,2965.0,2026-01-05
P7442,4978,UPI,SUCCESS,1719.0,2026-01-04
P7443,6952,COD,SUCCESS,965.0,2025-12-30
P7445,7693,UPI,SUCCESS,565.0,2025-12-19
P7448,340,UPI,SUCCESS,1527.0,2026-01-06
P7449,9367,COD,SUCCESS,2163.0,2026-01-07
P7451,2729,CARD,SUCCESS,1120.0,2025-12-15
P7452,2619,CARD,SUCCESS,4696.0,2026-01-05
P7462,5398,UPI,SUCCESS,3777.0,2026-01-08
P7463,6720,COD,FAILED,2751.0,2025-12-19
P7465,4767,UPI,FAILED,1880.0,2026-01-07
P7467,3220,COD,FAILED,2138.0,2026-01-06
P7468,2834,CARD,SUCCESS,4442.0,2025-12-25
P7469,1289,COD,SUCCESS,878.0,2026-01-03
P7470,3142,UPI,SUCCESS,4480.0,2026-01-11
P7471,9596,COD,SUCCESS,1996.0,2025-12-25
P7476,2901,UPI,FAILED,2597.0,2026-01-12
P7477,7770,UPI,SUCCESS,3535.0,2025-12-25
P7486,8868,CARD,SUCCESS,4232.0,2025-12-15
P7487,1077,COD,FAILED,3701.0,2026-01-04
P7488,1458,COD,FAILED,3982.0,2025-12-15
P7489,8960,CARD,FAILED,4095.0,2025-12-17
P7491,2057,UPI,FAILED,920.0,2026-01-09
P7492,4346,COD,FAILED,2746.0,2026-01-09
P7495,5516,CARD,FAILED,2707.0,2026-01-03
P7496,9722,COD,FAILED,2039.0,2026-01-02
P7498,1054,UPI,SUCCESS,2029.0,2025-12-18
P7500,4862,COD,FAILED,645.0,2025-12-28
P7502,502,COD,FAILED,4685.0,2026-01-12
P7508,512,CARD,SUCCESS,3079.0,2025-12-24
P7510,6808,UPI,SUCCESS,4734.0,2026-01-04
P7511,5202,UPI,SUCCESS,4789.0,2026-01-10
P7513,7542,UPI,FAILED,960.0,2026-01-04
P7514,1542,COD,FAILED,3928.0,2025-12-26
P7515,3795,UPI,SUCCESS,1363.0,2025-12-22
P7516,4866,UPI,SUCCESS,1888.0,2025-12-19
P7517,4865,COD,SUCCESS,537.0,2026-01-04
P7519,1504,COD,SUCCESS,4658.0,2026-01-05
P7523,9764,UPI,FAILED,2351.0,2025-12-23
P7528,4977,COD,SUCCESS,852.0,2025-12-17
P7530,6276,UPI,SUCCESS,3180.0,2025-12-27
P7532,5900,CARD,FAILED,3928.0,2025-12-14
P7536,2346,UPI,FAILED,582.0,2025-12-14
P7539,3367,CARD,SUCCESS,3107.0,2025-12-16
P7540,9679,CARD,FAILED,4046.0,2026-01-13
P7543,9535,COD,FAILED,684.0,2025-12-25
P7548,5468,COD,SUCCESS,2237.0,2026-01-01
P7549,7484,COD,SUCCESS,1523.0,2026-01-04
P7551,422,UPI,SUCCESS,1853.0,2025-12-26
P7553,9639,CARD,FAILED,4603.0,2026-01-02
P7558,6982,COD,SUCCESS,851.0,2026-01-03
P7559,6849,UPI,FAILED,1602.0,2025-12-22
P7561,1398,UPI,SUCCESS,1273.0,2025-12-22
P7567,6708,CARD,SUCCESS,2744.0,2025-12-22
P7570,6593,CARD,SUCCESS,1608.0,2026-01-02
P7573,5410,CARD,SUCCESS,3076.0,2025-12-27
P7577,6743,COD,SUCCESS,689.0,2025-12-28
P7578,3524,COD,FAILED,3916.0,2025-12-14
P7579,5301,UPI,SUCCESS,1170.0,2025-12-19
P7581,2639,COD,FAILED,4121.0,2026-01-04
P7582,9286,UPI,SUCCESS,2000.0,2026-01-13
P7584,9,UPI,FAILED,2454.0,2026-01-02
P7585,3133,CARD,SUCCESS,2314.0,2026-01-08
P7586,6634,COD,FAILED,3453.0,2026-01-12
P7587,611,COD,FAILED,1672.0,2025-12-21
P7588,8125,COD,FAILED,1386.0,2026-01-08
P7589,9936,CARD,SUCCESS,1284.0,2026-01-01
P7593,856,UPI,SUCCESS,4243.0,2025-12-20
P7596,2753,UPI,SUCCESS,2842.0,2025-12-16
P7597,2545,CARD,SUCCESS,2907.0,2026-01-06
P7598,4163,UPI,FAILED,1237.0,2025-12-18
P7599,2537,COD,FAILED,871.0,2026-01-10
P7600,86,COD,FAILED,3355.0,2026-01-09
P7601,1506,CARD,FAILED,1511.0,2025-12-20
P7604,6196,UPI,FAILED,3067.0,2026-01-01
P7605,2920,UPI,FAILED,2753.0,2026-01-03
P7606,1657,UPI,SUCCESS,3559.0,2025-12-31
P7607,3322,COD,SUCCESS,4576.0,2025-12-21
P7611,2413,COD,FAILED,3928.0,2025-12-17
P7615,9588,UPI,FAILED,3037.0,2026-01-12
P7616,9783,CARD,SUCCESS,4849.0,2026-01-08
P7617,6474,UPI,FAILED,2258.0,2025-12-22
P7619,8589,CARD,SUCCESS,3423.0,2026-01-08
P7620,2938,COD,SUCCESS,2568.0,2026-01-04
P7621,4662,COD,SUCCESS,601.0,2025-12-14
P7622,8915,UPI,SUCCESS,673.0,2025-12-30
P7623,2480,UPI,SUCCESS,3757.0,2025-12-25
P7624,7267,UPI,FAILED,1646.0,2026-01-09
P7625,5893,CARD,SUCCESS,4602.0,2026-01-04
P7626,3953,CARD,SUCCESS,3968.0,2025-12-23
P7628,3499,CARD,FAILED,1940.0,2025-12-18
P7629,9441,UPI,FAILED,1361.0,2026-01-05
P7630,6916,UPI,FAILED,3470.0,2025-12-23
P7631,5868,UPI,FAILED,2493.0,2025-12-24
P7632,2077,UPI,FAILED,1450.0,2026-01-11
P7634,2894,COD,SUCCESS,1848.0,2025-12-24
P7635,8347,CARD,SUCCESS,2937.0,2025-12-27
P7636,1518,CARD,FAILED,2783.0,2025-12-30
P7638,4409,COD,FAILED,1787.0,2026-01-13
P7639,6875,UPI,FAILED,3416.0,2026-01-01
P7640,8829,COD,SUCCESS,1222.0,2026-01-04
P7642,6730,UPI,SUCCESS,4189.0,2026-01-09
P7643,3942,COD,FAILED,2033.0,2026-01-04
P7647,1326,COD,FAILED,2569.0,2025-12-30
P7648,2826,UPI,SUCCESS,3870.0,2026-01-08
P7649,362,UPI,SUCCESS,3923.0,2025-12-23
P7650,8684,CARD,FAILED,1445.0,2026-01-07
P7651,4861,CARD,SUCCESS,3582.0,2026-01-12
P7652,9197,COD,SUCCESS,2403.0,2025-12-20
P7656,6612,UPI,FAILED,4912.0,2025-12-23
P7657,5679,UPI,FAILED,2544.0,2025-12-14
P7660,1564,UPI,SUCCESS,1804.0,2026-01-03
P7661,2053,CARD,SUCCESS,2651.0,2025-12-17
P7662,7728,UPI,SUCCESS,3702.0,2025-12-16
P7669,2731,UPI,FAILED,4113.0,2025-12-25
P7675,1931,COD,SUCCESS,2232.0,2026-01-08
P7677,7132,COD,SUCCESS,2494.0,2026-01-13
P7682,9375,UPI,SUCCESS,4559.0,2025-12-21
P7683,5202,COD,SUCCESS,1531.0,2026-01-04
P7684,6839,UPI,SUCCESS,2310.0,2025-12-15
P7685,5992,UPI,SUCCESS,1169.0,2026-01-13
P7687,9314,CARD,SUCCESS,4866.0,2026-01-02
P7690,6742,UPI,FAILED,3646.0,2025-12-19
P7692,5015,COD,FAILED,1117.0,2025-12-31
P7695,5263,UPI,SUCCESS,777.0,2025-12-28
P7697,5707,UPI,SUCCESS,3501.0,2025-12-14
P7698,4509,CARD,FAILED,4831.0,2025-12-16
